control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
0.000000	5.000000	0.000000	2.356194
0.000000	5.000000	3.000000	2.356194
0.112798	4.890691	3.000000	2.387610
0.228975	4.784979	3.000000	2.419026
0.348414	4.682968	3.000000	2.450442
0.470999	4.584759	3.000000	2.481858
0.596608	4.490449	3.000000	2.513274
0.725117	4.400131	3.000000	2.544690
0.856400	4.313894	3.000000	2.576106
0.990327	4.231824	3.000000	2.607522
1.126766	4.154001	3.000000	2.638938
1.265581	4.080501	3.000000	2.670354
1.406637	4.011399	3.000000	2.701770
1.549794	3.946761	3.000000	2.733186
1.694911	3.886651	3.000000	2.764602
1.841844	3.831130	3.000000	2.796017
1.990449	3.780251	3.000000	2.827433
2.140578	3.734065	3.000000	2.858849
2.292084	3.692618	3.000000	2.890265
2.444818	3.655950	3.000000	2.921681
2.598627	3.624098	3.000000	2.953097
2.753362	3.597092	3.000000	2.984513
2.908868	3.574960	3.000000	3.015929
3.064992	3.557724	3.000000	3.047345
3.221581	3.545400	3.000000	3.078761
3.378480	3.538001	3.000000	3.110177
3.535534	3.535534	3.000000	-3.141593
3.692588	3.538001	3.000000	-3.110177
3.849487	3.545400	3.000000	-3.078761
4.006075	3.557724	3.000000	-3.047345
4.162200	3.574960	3.000000	-3.015929
4.317706	3.597092	3.000000	-2.984513
4.472440	3.624098	3.000000	-2.953097
4.626250	3.655950	3.000000	-2.921681
4.778983	3.692618	3.000000	-2.890265
4.930489	3.734065	3.000000	-2.858849
5.080619	3.780251	3.000000	-2.827433
5.229224	3.831130	3.000000	-2.796017
5.376157	3.886651	3.000000	-2.764602
5.521273	3.946761	3.000000	-2.733186
5.664430	4.011399	3.000000	-2.701770
5.805486	4.080501	3.000000	-2.670354
5.944302	4.154001	3.000000	-2.638938
6.080741	4.231824	3.000000	-2.607522
6.214668	4.313894	3.000000	-2.576106
6.345951	4.400131	3.000000	-2.544690
6.474460	4.490449	3.000000	-2.513274
6.600069	4.584759	3.000000	-2.481858
6.722654	4.682968	3.000000	-2.450442
6.842093	4.784979	3.000000	-2.419026
6.958269	4.890691	3.000000	-2.387610
7.071068	5.000000	3.000000	-2.356194
7.180377	5.112798	3.000000	-2.324779
7.286089	5.228975	3.000000	-2.293363
7.388100	5.348414	3.000000	-2.261947
7.486309	5.470999	3.000000	-2.230531
7.580619	5.596608	3.000000	-2.199115
7.670937	5.725117	3.000000	-2.167699
7.757174	5.856400	3.000000	-2.136283
7.839244	5.990327	3.000000	-2.104867
7.917067	6.126766	3.000000	-2.073451
7.990567	6.265581	3.000000	-2.042035
8.059669	6.406637	3.000000	-2.010619
8.124307	6.549794	3.000000	-1.979203
8.184416	6.694911	3.000000	-1.947787
8.239938	6.841844	3.000000	-1.916372
8.290816	6.990449	3.000000	-1.884956
8.337002	7.140578	3.000000	-1.853540
8.378450	7.292084	3.000000	-1.822124
8.415118	7.444818	3.000000	-1.790708
8.446970	7.598627	3.000000	-1.759292
8.473976	7.753362	3.000000	-1.727876
8.496107	7.908868	3.000000	-1.696460
8.513344	8.064992	3.000000	-1.665044
8.525668	8.221581	3.000000	-1.633628
8.533067	8.378480	3.000000	-1.602212
8.535534	8.535534	3.000000	-1.570796
8.533067	8.692588	3.000000	-1.539380
8.525668	8.849487	3.000000	-1.507964
8.513344	9.006075	3.000000	-1.476549
8.496107	9.162200	3.000000	-1.445133
