control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
3.375571	3.818034	0.000000	-2.199115
3.375571	3.818034	1.000000	-2.199115
3.425814	3.780310	1.010000	-2.230531
3.474848	3.741026	1.020000	-2.261947
3.522624	3.700222	1.030000	-2.293363
3.569094	3.657937	1.040000	-2.324779
3.614214	3.614214	1.050000	-2.356194
3.657937	3.569094	1.060000	-2.387610
3.700222	3.522624	1.070000	-2.419026
3.741026	3.474848	1.080000	-2.450442
3.780310	3.425814	1.090000	-2.481858
3.818034	3.375571	1.100000	-2.513274
3.854161	3.324167	1.110000	-2.544690
3.888656	3.271654	1.120000	-2.576106
3.921484	3.218083	1.130000	-2.607522
3.952613	3.163507	1.140000	-2.638938
3.982013	3.107981	1.150000	-2.670354
4.009654	3.051559	1.160000	-2.701770
4.035509	2.994296	1.170000	-2.733186
4.059553	2.936249	1.180000	-2.764602
4.081762	2.877476	1.190000	-2.796017
4.102113	2.818034	1.200000	-2.827433
4.120587	2.757982	1.210000	-2.858849
4.137166	2.697380	1.220000	-2.890265
4.151834	2.636286	1.230000	-2.921681
4.164575	2.574763	1.240000	-2.953097
4.175377	2.512869	1.250000	-2.984513
4.184229	2.450666	1.260000	-3.015929
4.191124	2.388217	1.270000	-3.047345
4.196053	2.325581	1.280000	-3.078761
4.199013	2.262822	1.290000	-3.110177
4.200000	2.200000	1.300000	3.141593
4.199013	2.137178	1.310000	3.110177
4.196053	2.074419	1.320000	3.078761
4.191124	2.011783	1.330000	3.047345
4.184229	1.949334	1.340000	3.015929
4.175377	1.887131	1.350000	2.984513
4.164575	1.825237	1.360000	2.953097
4.151834	1.763714	1.370000	2.921681
4.137166	1.702620	1.380000	2.890265
4.120587	1.642018	1.390000	2.858849
4.102113	1.581966	1.400000	2.827433
4.081762	1.522524	1.410000	2.796017
4.059553	1.463751	1.420000	2.764602
4.035509	1.405704	1.430000	2.733186
4.009654	1.348441	1.440000	2.701770
3.982013	1.292019	1.450000	2.670354
3.952613	1.236493	1.460000	2.638938
3.921484	1.181917	1.470000	2.607522
3.888656	1.128346	1.480000	2.576106
3.854161	1.075833	1.490000	2.544690
3.818034	1.024429	1.500000	2.513274
3.780310	0.974186	1.510000	2.481858
3.741026	0.925152	1.520000	2.450442
3.700222	0.877376	1.530000	2.419026
3.657937	0.830906	1.540000	2.387610
3.614214	0.785786	1.550000	2.356194
3.569094	0.742063	1.560000	2.324779
3.522624	0.699778	1.570000	2.293363
3.474848	0.658974	1.580000	2.261947
3.425814	0.619690	1.590000	2.230531
