control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
2.000000	2.000000	0.000000	0.000000
2.100000	2.000000	3.000000	0.000000
2.200000	2.000000	3.000000	0.000000
2.300000	2.000000	3.000000	0.000000
2.400000	2.000000	3.000000	0.000000
2.500000	2.000000	3.000000	0.000000
2.600000	2.000000	3.000000	0.000000
2.700000	2.000000	3.000000	0.000000
2.800000	2.000000	3.000000	0.000000
2.900000	2.000000	3.000000	0.000000
3.000000	2.000000	3.000000	0.000000
3.100000	2.000000	3.000000	0.000000
3.200000	2.000000	3.000000	0.000000
3.300000	2.000000	3.000000	0.000000
3.400000	2.000000	3.000000	0.000000
3.500000	2.000000	3.000000	0.000000
3.600000	2.000000	3.000000	0.000000
3.700000	2.000000	3.000000	0.000000
3.800000	2.000000	3.000000	0.000000
3.900000	2.000000	3.000000	0.000000
4.000000	2.000000	3.000000	0.000000
4.100000	2.000000	3.000000	0.000000
4.200000	2.000000	3.000000	0.000000
4.300000	2.000000	3.000000	0.000000
4.400000	2.000000	3.000000	0.000000
4.500000	2.000000	3.000000	0.000000
4.600000	2.000000	3.000000	0.000000
4.700000	2.000000	3.000000	0.000000
4.800000	2.000000	3.000000	0.000000
4.900000	2.000000	3.000000	0.000000
5.000000	2.000000	3.000000	0.000000
5.100000	2.000000	3.000000	0.000000
5.200000	2.000000	3.000000	0.000000
5.300000	2.000000	3.000000	0.000000
5.400000	2.000000	3.000000	0.000000
5.500000	2.000000	3.000000	0.000000
5.600000	2.000000	3.000000	0.000000
5.700000	2.000000	3.000000	0.000000
5.800000	2.000000	3.000000	0.000000
5.900000	2.000000	3.000000	0.000000
6.000000	2.000000	3.000000	0.000000
6.000000	2.000000	3.000000	0.157080
6.000000	2.000000	3.000000	0.314159
6.000000	2.000000	3.000000	0.471239
6.000000	2.000000	3.000000	0.628319
6.000000	2.000000	3.000000	0.785398
6.000000	2.000000	3.000000	0.942478
6.000000	2.000000	3.000000	1.099557
6.000000	2.000000	3.000000	1.256637
6.000000	2.000000	3.000000	1.413717
6.000000	2.000000	3.000000	1.570796
6.000000	2.100000	3.000000	1.570796
6.000000	2.200000	3.000000	1.570796
6.000000	2.300000	3.000000	1.570796
6.000000	2.400000	3.000000	1.570796
6.000000	2.500000	3.000000	1.570796
6.000000	2.600000	3.000000	1.570796
6.000000	2.700000	3.000000	1.570796
6.000000	2.800000	3.000000	1.570796
6.000000	2.900000	3.000000	1.570796
6.000000	3.000000	3.000000	1.570796
6.000000	3.100000	3.000000	1.570796
6.000000	3.200000	3.000000	1.570796
6.000000	3.300000	3.000000	1.570796
6.000000	3.400000	3.000000	1.570796
6.000000	3.500000	3.000000	1.570796
6.000000	3.600000	3.000000	1.570796
6.000000	3.700000	3.000000	1.570796
6.000000	3.800000	3.000000	1.570796
6.000000	3.900000	3.000000	1.570796
6.000000	4.000000	3.000000	1.570796
6.000000	4.100000	3.000000	1.570796
6.000000	4.200000	3.000000	1.570796
6.000000	4.300000	3.000000	1.570796
6.000000	4.400000	3.000000	1.570796
6.000000	4.500000	3.000000	1.570796
6.000000	4.600000	3.000000	1.570796
6.000000	4.700000	3.000000	1.570796
6.000000	4.800000	3.000000	1.570796
6.000000	4.900000	3.000000	1.570796
6.000000	5.000000	3.000000	1.570796
6.000000	5.100000	3.000000	1.570796
6.000000	5.200000	3.000000	1.570796
6.000000	5.300000	3.000000	1.570796
6.000000	5.400000	3.000000	1.570796
6.000000	5.500000	3.000000	1.570796
6.000000	5.600000	3.000000	1.570796
6.000000	5.700000	3.000000	1.570796
6.000000	5.800000	3.000000	1.570796
6.000000	5.900000	3.000000	1.570796
6.000000	6.000000	3.000000	1.570796
6.000000	6.000000	3.000000	1.727876
6.000000	6.000000	3.000000	1.884956
6.000000	6.000000	3.000000	2.042035
6.000000	6.000000	3.000000	2.199115
6.000000	6.000000	3.000000	2.356194
6.000000	6.000000	3.000000	2.513274
6.000000	6.000000	3.000000	2.670354
6.000000	6.000000	3.000000	2.827433
6.000000	6.000000	3.000000	2.984513
6.000000	6.000000	3.000000	3.141593
5.900000	6.000000	3.000000	3.141593
5.800000	6.000000	3.000000	3.141593
5.700000	6.000000	3.000000	3.141593
5.600000	6.000000	3.000000	3.141593
5.500000	6.000000	3.000000	3.141593
5.400000	6.000000	3.000000	3.141593
5.300000	6.000000	3.000000	3.141593
5.200000	6.000000	3.000000	3.141593
5.100000	6.000000	3.000000	3.141593
5.000000	6.000000	3.000000	3.141593
4.900000	6.000000	3.000000	3.141593
4.800000	6.000000	3.000000	3.141593
4.700000	6.000000	3.000000	3.141593
4.600000	6.000000	3.000000	3.141593
4.500000	6.000000	3.000000	3.141593
4.400000	6.000000	3.000000	3.141593
4.300000	6.000000	3.000000	3.141593
4.200000	6.000000	3.000000	3.141593
4.100000	6.000000	3.000000	3.141593
4.000000	6.000000	3.000000	3.141593
3.900000	6.000000	3.000000	3.141593
3.800000	6.000000	3.000000	3.141593
3.700000	6.000000	3.000000	3.141593
3.600000	6.000000	3.000000	3.141593
3.500000	6.000000	3.000000	3.141593
3.400000	6.000000	3.000000	3.141593
3.300000	6.000000	3.000000	3.141593
3.200000	6.000000	3.000000	3.141593
3.100000	6.000000	3.000000	3.141593
3.000000	6.000000	3.000000	3.141593
2.900000	6.000000	3.000000	3.141593
2.800000	6.000000	3.000000	3.141593
2.700000	6.000000	3.000000	3.141593
2.600000	6.000000	3.000000	3.141593
2.500000	6.000000	3.000000	3.141593
2.400000	6.000000	3.000000	3.141593
2.300000	6.000000	3.000000	3.141593
2.200000	6.000000	3.000000	3.141593
2.100000	6.000000	3.000000	3.141593
2.000000	6.000000	3.000000	3.141593
2.000000	6.000000	3.000000	-2.984513
2.000000	6.000000	3.000000	-2.827433
2.000000	6.000000	3.000000	-2.670354
2.000000	6.000000	3.000000	-2.513274
2.000000	6.000000	3.000000	-2.356194
2.000000	6.000000	3.000000	-2.199115
2.000000	6.000000	3.000000	-2.042035
2.000000	6.000000	3.000000	-1.884956
2.000000	6.000000	3.000000	-1.727876
2.000000	6.000000	3.000000	-1.570796
2.000000	5.900000	3.000000	-1.570796
2.000000	5.800000	3.000000	-1.570796
2.000000	5.700000	3.000000	-1.570796
2.000000	5.600000	3.000000	-1.570796
2.000000	5.500000	3.000000	-1.570796
2.000000	5.400000	3.000000	-1.570796
2.000000	5.300000	3.000000	-1.570796
2.000000	5.200000	3.000000	-1.570796
2.000000	5.100000	3.000000	-1.570796
2.000000	5.000000	3.000000	-1.570796
2.000000	4.900000	3.000000	-1.570796
2.000000	4.800000	3.000000	-1.570796
2.000000	4.700000	3.000000	-1.570796
2.000000	4.600000	3.000000	-1.570796
2.000000	4.500000	3.000000	-1.570796
2.000000	4.400000	3.000000	-1.570796
2.000000	4.300000	3.000000	-1.570796
2.000000	4.200000	3.000000	-1.570796
2.000000	4.100000	3.000000	-1.570796
2.000000	4.000000	3.000000	-1.570796
2.000000	3.900000	3.000000	-1.570796
2.000000	3.800000	3.000000	-1.570796
2.000000	3.700000	3.000000	-1.570796
2.000000	3.600000	3.000000	-1.570796
2.000000	3.500000	3.000000	-1.570796
2.000000	3.400000	3.000000	-1.570796
2.000000	3.300000	3.000000	-1.570796
2.000000	3.200000	3.000000	-1.570796
2.000000	3.100000	3.000000	-1.570796
2.000000	3.000000	3.000000	-1.570796
2.000000	2.900000	3.000000	-1.570796
2.000000	2.800000	3.000000	-1.570796
2.000000	2.700000	3.000000	-1.570796
2.000000	2.600000	3.000000	-1.570796
2.000000	2.500000	3.000000	-1.570796
2.000000	2.400000	3.000000	-1.570796
2.000000	2.300000	3.000000	-1.570796
2.000000	2.200000	3.000000	-1.570796
2.000000	2.100000	3.000000	-1.570796
2.000000	2.000000	3.000000	-1.570796
2.000000	2.000000	3.000000	-1.413717
2.000000	2.000000	3.000000	-1.256637
2.000000	2.000000	3.000000	-1.099557
2.000000	2.000000	3.000000	-0.942478
2.000000	2.000000	3.000000	-0.785398
2.000000	2.000000	3.000000	-0.628319
2.000000	2.000000	3.000000	-0.471239
2.000000	2.000000	3.000000	-0.314159
2.000000	2.000000	3.000000	-0.157080
2.000000	2.000000	3.000000	0.000000
2.000000	2.000000	3.075000	0.000000
2.000000	2.000000	3.150000	0.000000
2.000000	2.000000	3.225000	0.000000
2.000000	2.000000	3.300000	0.000000
2.000000	2.000000	3.375000	0.000000
2.000000	2.000000	3.450000	0.000000
2.000000	2.000000	3.525000	0.000000
2.000000	2.000000	3.600000	0.000000
2.000000	2.000000	3.675000	0.000000
2.000000	2.000000	3.750000	0.000000
2.000000	2.000000	3.825000	0.000000
2.000000	2.000000	3.900000	0.000000
2.000000	2.000000	3.975000	0.000000
2.000000	2.000000	4.050000	0.000000
2.000000	2.000000	4.125000	0.000000
2.000000	2.000000	4.200000	0.000000
2.000000	2.000000	4.275000	0.000000
2.000000	2.000000	4.350000	0.000000
2.000000	2.000000	4.425000	0.000000
2.000000	2.000000	4.500000	0.000000
2.000000	2.000000	4.575000	0.000000
2.000000	2.000000	4.650000	0.000000
2.000000	2.000000	4.725000	0.000000
2.000000	2.000000	4.800000	0.000000
2.000000	2.000000	4.875000	0.000000
2.000000	2.000000	4.950000	0.000000
2.000000	2.000000	5.025000	0.000000
2.000000	2.000000	5.100000	0.000000
2.000000	2.000000	5.175000	0.000000
2.000000	2.000000	5.250000	0.000000
2.000000	2.000000	5.325000	0.000000
2.000000	2.000000	5.400000	0.000000
2.000000	2.000000	5.475000	0.000000
2.000000	2.000000	5.550000	0.000000
2.000000	2.000000	5.625000	0.000000
2.000000	2.000000	5.700000	0.000000
2.000000	2.000000	5.775000	0.000000
2.000000	2.000000	5.850000	0.000000
2.000000	2.000000	5.925000	0.000000
2.000000	2.000000	6.000000	0.000000
2.000000	2.000000	6.000000	0.157080
2.000000	2.000000	6.000000	0.314159
2.000000	2.000000	6.000000	0.471239
2.000000	2.000000	6.000000	0.628319
2.000000	2.000000	6.000000	0.785398
2.000000	2.000000	6.000000	0.942478
2.000000	2.000000	6.000000	1.099557
2.000000	2.000000	6.000000	1.256637
2.000000	2.000000	6.000000	1.413717
2.000000	2.000000	6.000000	1.570796
2.100000	2.000000	6.000000	1.570796
2.200000	2.000000	6.000000	1.570796
2.300000	2.000000	6.000000	1.570796
2.400000	2.000000	6.000000	1.570796
2.500000	2.000000	6.000000	1.570796
2.600000	2.000000	6.000000	1.570796
2.700000	2.000000	6.000000	1.570796
2.800000	2.000000	6.000000	1.570796
2.900000	2.000000	6.000000	1.570796
3.000000	2.000000	6.000000	1.570796
3.100000	2.000000	6.000000	1.570796
3.200000	2.000000	6.000000	1.570796
3.300000	2.000000	6.000000	1.570796
3.400000	2.000000	6.000000	1.570796
3.500000	2.000000	6.000000	1.570796
3.600000	2.000000	6.000000	1.570796
3.700000	2.000000	6.000000	1.570796
3.800000	2.000000	6.000000	1.570796
3.900000	2.000000	6.000000	1.570796
4.000000	2.000000	6.000000	1.570796
4.100000	2.000000	6.000000	1.570796
4.200000	2.000000	6.000000	1.570796
4.300000	2.000000	6.000000	1.570796
4.400000	2.000000	6.000000	1.570796
4.500000	2.000000	6.000000	1.570796
4.600000	2.000000	6.000000	1.570796
4.700000	2.000000	6.000000	1.570796
4.800000	2.000000	6.000000	1.570796
4.900000	2.000000	6.000000	1.570796
5.000000	2.000000	6.000000	1.570796
5.100000	2.000000	6.000000	1.570796
5.200000	2.000000	6.000000	1.570796
5.300000	2.000000	6.000000	1.570796
5.400000	2.000000	6.000000	1.570796
5.500000	2.000000	6.000000	1.570796
5.600000	2.000000	6.000000	1.570796
5.700000	2.000000	6.000000	1.570796
5.800000	2.000000	6.000000	1.570796
5.900000	2.000000	6.000000	1.570796
6.000000	2.000000	6.000000	1.570796
6.000000	2.000000	6.000000	1.727876
6.000000	2.000000	6.000000	1.884956
6.000000	2.000000	6.000000	2.042035
6.000000	2.000000	6.000000	2.199115
6.000000	2.000000	6.000000	2.356194
6.000000	2.000000	6.000000	2.513274
6.000000	2.000000	6.000000	2.670354
6.000000	2.000000	6.000000	2.827433
6.000000	2.000000	6.000000	2.984513
6.000000	2.000000	6.000000	3.141593
6.000000	2.100000	6.000000	3.141593
6.000000	2.200000	6.000000	3.141593
6.000000	2.300000	6.000000	3.141593
6.000000	2.400000	6.000000	3.141593
6.000000	2.500000	6.000000	3.141593
6.000000	2.600000	6.000000	3.141593
6.000000	2.700000	6.000000	3.141593
6.000000	2.800000	6.000000	3.141593
6.000000	2.900000	6.000000	3.141593
6.000000	3.000000	6.000000	3.141593
6.000000	3.100000	6.000000	3.141593
6.000000	3.200000	6.000000	3.141593
6.000000	3.300000	6.000000	3.141593
6.000000	3.400000	6.000000	3.141593
6.000000	3.500000	6.000000	3.141593
6.000000	3.600000	6.000000	3.141593
6.000000	3.700000	6.000000	3.141593
6.000000	3.800000	6.000000	3.141593
6.000000	3.900000	6.000000	3.141593
6.000000	4.000000	6.000000	3.141593
6.000000	4.100000	6.000000	3.141593
6.000000	4.200000	6.000000	3.141593
6.000000	4.300000	6.000000	3.141593
6.000000	4.400000	6.000000	3.141593
6.000000	4.500000	6.000000	3.141593
6.000000	4.600000	6.000000	3.141593
6.000000	4.700000	6.000000	3.141593
6.000000	4.800000	6.000000	3.141593
6.000000	4.900000	6.000000	3.141593
6.000000	5.000000	6.000000	3.141593
6.000000	5.100000	6.000000	3.141593
6.000000	5.200000	6.000000	3.141593
6.000000	5.300000	6.000000	3.141593
6.000000	5.400000	6.000000	3.141593
6.000000	5.500000	6.000000	3.141593
6.000000	5.600000	6.000000	3.141593
6.000000	5.700000	6.000000	3.141593
6.000000	5.800000	6.000000	3.141593
6.000000	5.900000	6.000000	3.141593
6.000000	6.000000	6.000000	3.141593
6.000000	6.000000	6.000000	-2.984513
6.000000	6.000000	6.000000	-2.827433
6.000000	6.000000	6.000000	-2.670354
6.000000	6.000000	6.000000	-2.513274
6.000000	6.000000	6.000000	-2.356194
6.000000	6.000000	6.000000	-2.199115
6.000000	6.000000	6.000000	-2.042035
6.000000	6.000000	6.000000	-1.884956
6.000000	6.000000	6.000000	-1.727876
6.000000	6.000000	6.000000	-1.570796
5.900000	6.000000	6.000000	-1.570796
5.800000	6.000000	6.000000	-1.570796
5.700000	6.000000	6.000000	-1.570796
5.600000	6.000000	6.000000	-1.570796
5.500000	6.000000	6.000000	-1.570796
5.400000	6.000000	6.000000	-1.570796
5.300000	6.000000	6.000000	-1.570796
5.200000	6.000000	6.000000	-1.570796
5.100000	6.000000	6.000000	-1.570796
5.000000	6.000000	6.000000	-1.570796
4.900000	6.000000	6.000000	-1.570796
4.800000	6.000000	6.000000	-1.570796
4.700000	6.000000	6.000000	-1.570796
4.600000	6.000000	6.000000	-1.570796
4.500000	6.000000	6.000000	-1.570796
4.400000	6.000000	6.000000	-1.570796
4.300000	6.000000	6.000000	-1.570796
4.200000	6.000000	6.000000	-1.570796
