control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
7.000000	-0.000000	0.000000	3.141593
7.000000	-0.000000	3.000000	3.141593
7.044443	0.044422	3.000000	3.141593
7.088975	0.088799	3.000000	3.141593
7.133681	0.133088	3.000000	3.141593
7.178651	0.177242	3.000000	3.141593
7.223972	0.221215	3.000000	3.141593
7.269733	0.264955	3.000000	3.141593
7.316020	0.308409	3.000000	3.141593
7.362923	0.351522	3.000000	3.141593
7.410530	0.394229	3.000000	3.141593
7.458928	0.436466	3.000000	3.141593
7.508204	0.478160	3.000000	3.141593
7.558446	0.519230	3.000000	3.141593
7.609738	0.559590	3.000000	3.141593
7.662164	0.599144	3.000000	3.141593
7.715806	0.637788	3.000000	3.141593
7.770742	0.675406	3.000000	3.141593
7.827047	0.711874	3.000000	3.141593
7.884790	0.747053	3.000000	3.141593
7.944034	0.780792	3.000000	3.141593
8.004835	0.812928	3.000000	3.141593
8.067238	0.843284	3.000000	3.141593
8.131278	0.871665	3.000000	3.141593
8.196975	0.897864	3.000000	3.141593
8.264332	0.921658	3.000000	3.141593
8.333333	0.942809	3.000000	3.141593
8.403941	0.961064	3.000000	3.141593
8.476091	0.976156	3.000000	3.141593
8.549688	0.987808	3.000000	3.141593
8.624605	0.995732	3.000000	3.141593
8.700676	0.999632	3.000000	3.141593
8.777696	0.999213	3.000000	3.141593
8.855412	0.994179	3.000000	3.141593
8.933525	0.984244	3.000000	3.141593
9.011685	0.969136	3.000000	3.141593
9.089488	0.948608	3.000000	3.141593
9.166480	0.922443	3.000000	3.141593
9.242155	0.890467	3.000000	3.141593
9.315957	0.852560	3.000000	3.141593
9.387287	0.808665	3.000000	3.141593
9.455513	0.758795	3.000000	3.141593
9.519976	0.703051	3.000000	3.141593
9.580002	0.641620	3.000000	3.141593
9.634923	0.574791	3.000000	3.141593
9.684085	0.502947	3.000000	3.141593
9.726873	0.426577	3.000000	3.141593
9.762726	0.346261	3.000000	3.141593
9.791155	0.262671	3.000000	3.141593
9.811760	0.176552	3.000000	3.141593
9.824245	0.088712	3.000000	3.141593
9.828427	0.000000	3.000000	3.141593
9.824245	-0.088712	3.000000	3.141593
9.811760	-0.176552	3.000000	3.141593
9.791155	-0.262671	3.000000	3.141593
9.762726	-0.346261	3.000000	3.141593
9.726873	-0.426577	3.000000	3.141593
9.684085	-0.502947	3.000000	3.141593
9.634923	-0.574791	3.000000	3.141593
9.580002	-0.641620	3.000000	3.141593
9.519976	-0.703051	3.000000	3.141593
9.455513	-0.758795	3.000000	3.141593
9.387287	-0.808665	3.000000	3.141593
9.315957	-0.852560	3.000000	3.141593
9.242155	-0.890467	3.000000	3.141593
9.166480	-0.922443	3.000000	3.141593
9.089488	-0.948608	3.000000	3.141593
9.011685	-0.969136	3.000000	3.141593
8.933525	-0.984244	3.000000	3.141593
8.855412	-0.994179	3.000000	3.141593
8.777696	-0.999213	3.000000	3.141593
8.700676	-0.999632	3.000000	3.141593
8.624605	-0.995732	3.000000	3.141593
8.549688	-0.987808	3.000000	3.141593
8.476091	-0.976156	3.000000	3.141593
8.403941	-0.961064	3.000000	3.141593
8.333333	-0.942809	3.000000	3.141593
8.264332	-0.921658	3.000000	3.141593
8.196975	-0.897864	3.000000	3.141593
8.131278	-0.871665	3.000000	3.141593
8.067238	-0.843284	3.000000	3.141593
8.004835	-0.812928	3.000000	3.141593
7.944034	-0.780792	3.000000	3.141593
7.884790	-0.747053	3.000000	3.141593
7.827047	-0.711874	3.000000	3.141593
7.770742	-0.675406	3.000000	3.141593
7.715806	-0.637788	3.000000	3.141593
7.662164	-0.599144	3.000000	3.141593
7.609738	-0.559590	3.000000	3.141593
7.558446	-0.519230	3.000000	3.141593
7.508204	-0.478160	3.000000	3.141593
7.458928	-0.436466	3.000000	3.141593
7.410530	-0.394229	3.000000	3.141593
7.362923	-0.351522	3.000000	3.141593
7.316020	-0.308409	3.000000	3.141593
7.269733	-0.264955	3.000000	3.141593
7.223972	-0.221215	3.000000	3.141593
7.178651	-0.177242	3.000000	3.141593
7.133681	-0.133088	3.000000	3.141593
7.088975	-0.088799	3.000000	3.141593
7.044443	-0.044422	3.000000	3.141593
7.000000	0.000000	3.000000	3.141593
6.955557	0.044422	3.000000	3.141593
6.911025	0.088799	3.000000	3.141593
6.866319	0.133088	3.000000	3.141593
6.821349	0.177242	3.000000	3.141593
6.776028	0.221215	3.000000	3.141593
6.730267	0.264955	3.000000	3.141593
6.683980	0.308409	3.000000	3.141593
6.637077	0.351522	3.000000	3.141593
6.589470	0.394229	3.000000	3.141593
6.541072	0.436466	3.000000	3.141593
6.491796	0.478160	3.000000	3.141593
6.441554	0.519230	3.000000	3.141593
6.390262	0.559590	3.000000	3.141593
6.337836	0.599144	3.000000	3.141593
6.284194	0.637788	3.000000	3.141593
6.229258	0.675406	3.000000	3.141593
6.172953	0.711874	3.000000	3.141593
6.115210	0.747053	3.000000	3.141593
6.055966	0.780792	3.000000	3.141593
5.995165	0.812928	3.000000	3.141593
5.932762	0.843284	3.000000	3.141593
5.868722	0.871665	3.000000	3.141593
5.803025	0.897864	3.000000	3.141593
5.735668	0.921658	3.000000	3.141593
5.666667	0.942809	3.000000	3.141593
5.596059	0.961064	3.000000	3.141593
5.523909	0.976156	3.000000	3.141593
5.450312	0.987808	3.000000	3.141593
5.375395	0.995732	3.000000	3.141593
5.299324	0.999632	3.000000	3.141593
5.222304	0.999213	3.000000	3.141593
5.144588	0.994179	3.000000	3.141593
5.066475	0.984244	3.000000	3.141593
4.988315	0.969136	3.000000	3.141593
4.910512	0.948608	3.000000	3.141593
4.833520	0.922443	3.000000	3.141593
4.757845	0.890467	3.000000	3.141593
4.684043	0.852560	3.000000	3.141593
4.612713	0.808665	3.000000	3.141593
4.544487	0.758795	3.000000	3.141593
4.480024	0.703051	3.000000	3.141593
4.419998	0.641620	3.000000	3.141593
4.365077	0.574791	3.000000	3.141593
4.315915	0.502947	3.000000	3.141593
4.273127	0.426577	3.000000	3.141593
4.237274	0.346261	3.000000	3.141593
4.208845	0.262671	3.000000	3.141593
4.188240	0.176552	3.000000	3.141593
4.175755	0.088712	3.000000	3.141593
4.171573	0.000000	3.000000	3.141593
4.175755	-0.088712	3.000000	3.141593
4.188240	-0.176552	3.000000	3.141593
4.208845	-0.262671	3.000000	3.141593
4.237274	-0.346261	3.000000	3.141593
4.273127	-0.426577	3.000000	3.141593
4.315915	-0.502947	3.000000	3.141593
4.365077	-0.574791	3.000000	3.141593
4.419998	-0.641620	3.000000	3.141593
4.480024	-0.703051	3.000000	3.141593
4.544487	-0.758795	3.000000	3.141593
4.612713	-0.808665	3.000000	3.141593
4.684043	-0.852560	3.000000	3.141593
4.757845	-0.890467	3.000000	3.141593
4.833520	-0.922443	3.000000	3.141593
4.910512	-0.948608	3.000000	3.141593
4.988315	-0.969136	3.000000	3.141593
5.066475	-0.984244	3.000000	3.141593
5.144588	-0.994179	3.000000	3.141593
5.222304	-0.999213	3.000000	3.141593
5.299324	-0.999632	3.000000	3.141593
5.375395	-0.995732	3.000000	3.141593
5.450312	-0.987808	3.000000	3.141593
