control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
-0.000000	2.500000	0.000000	0.000000
-0.000000	2.500000	3.000000	0.000000
0.044443	2.544422	3.000000	0.000000
0.088975	2.588799	3.000000	0.000000
0.133681	2.633088	3.000000	0.000000
0.178651	2.677242	3.000000	0.000000
0.223972	2.721215	3.000000	0.000000
0.269733	2.764955	3.000000	0.000000
0.316020	2.808409	3.000000	0.000000
0.362923	2.851522	3.000000	0.000000
0.410530	2.894229	3.000000	0.000000
0.458928	2.936466	3.000000	0.000000
0.508204	2.978160	3.000000	0.000000
0.558446	3.019230	3.000000	0.000000
0.609738	3.059590	3.000000	0.000000
0.662164	3.099144	3.000000	0.000000
0.715806	3.137788	3.000000	0.000000
0.770742	3.175406	3.000000	0.000000
0.827047	3.211874	3.000000	0.000000
0.884790	3.247053	3.000000	0.000000
0.944034	3.280792	3.000000	0.000000
1.004835	3.312928	3.000000	0.000000
1.067238	3.343284	3.000000	0.000000
1.131278	3.371665	3.000000	0.000000
1.196975	3.397864	3.000000	0.000000
1.264332	3.421658	3.000000	0.000000
1.333333	3.442809	3.000000	0.000000
1.403941	3.461064	3.000000	0.000000
1.476091	3.476156	3.000000	0.000000
1.549688	3.487808	3.000000	0.000000
1.624605	3.495732	3.000000	0.000000
1.700676	3.499632	3.000000	0.000000
1.777696	3.499213	3.000000	0.000000
1.855412	3.494179	3.000000	0.000000
1.933525	3.484244	3.000000	0.000000
2.011685	3.469136	3.000000	0.000000
2.089488	3.448608	3.000000	0.000000
2.166480	3.422443	3.000000	0.000000
2.242155	3.390467	3.000000	0.000000
2.315957	3.352560	3.000000	0.000000
2.387287	3.308665	3.000000	0.000000
2.455513	3.258795	3.000000	0.000000
2.519976	3.203051	3.000000	0.000000
2.580002	3.141620	3.000000	0.000000
2.634923	3.074791	3.000000	0.000000
2.684085	3.002947	3.000000	0.000000
2.726873	2.926577	3.000000	0.000000
2.762726	2.846261	3.000000	0.000000
2.791155	2.762671	3.000000	0.000000
2.811760	2.676552	3.000000	0.000000
2.824245	2.588712	3.000000	0.000000
2.828427	2.500000	3.000000	0.000000
2.824245	2.411288	3.000000	0.000000
2.811760	2.323448	3.000000	0.000000
2.791155	2.237329	3.000000	0.000000
2.762726	2.153739	3.000000	0.000000
2.726873	2.073423	3.000000	0.000000
2.684085	1.997053	3.000000	0.000000
2.634923	1.925209	3.000000	0.000000
2.580002	1.858380	3.000000	0.000000
2.519976	1.796949	3.000000	0.000000
2.455513	1.741205	3.000000	0.000000
2.387287	1.691335	3.000000	0.000000
2.315957	1.647440	3.000000	0.000000
2.242155	1.609533	3.000000	0.000000
2.166480	1.577557	3.000000	0.000000
2.089488	1.551392	3.000000	0.000000
2.011685	1.530864	3.000000	0.000000
1.933525	1.515756	3.000000	0.000000
1.855412	1.505821	3.000000	0.000000
1.777696	1.500787	3.000000	0.000000
1.700676	1.500368	3.000000	0.000000
