control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
6.000000	4.000000	0.000000	3.141593
6.000000	4.000000	3.000000	3.141593
5.937178	4.000987	3.000000	3.110177
5.874419	4.003947	3.000000	3.078761
5.811783	4.008876	3.000000	3.047345
5.749334	4.015771	3.000000	3.015929
5.687131	4.024623	3.000000	2.984513
5.625237	4.035425	3.000000	2.953097
5.563714	4.048166	3.000000	2.921681
5.502620	4.062834	3.000000	2.890265
5.442018	4.079413	3.000000	2.858849
5.381966	4.097887	3.000000	2.827433
5.322524	4.118238	3.000000	2.796017
5.263751	4.140447	3.000000	2.764602
5.205704	4.164491	3.000000	2.733186
5.148441	4.190346	3.000000	2.701770
5.092019	4.217987	3.000000	2.670354
5.036493	4.247387	3.000000	2.638938
4.981917	4.278516	3.000000	2.607522
4.928346	4.311344	3.000000	2.576106
4.875833	4.345839	3.000000	2.544690
4.824429	4.381966	3.000000	2.513274
4.774186	4.419690	3.000000	2.481858
4.725152	4.458974	3.000000	2.450442
4.677376	4.499778	3.000000	2.419026
4.630906	4.542063	3.000000	2.387610
4.585786	4.585786	3.000000	2.356194
4.542063	4.630906	3.000000	2.324779
4.499778	4.677376	3.000000	2.293363
4.458974	4.725152	3.000000	2.261947
4.419690	4.774186	3.000000	2.230531
4.381966	4.824429	3.000000	2.199115
4.345839	4.875833	3.000000	2.167699
4.311344	4.928346	3.000000	2.136283
4.278516	4.981917	3.000000	2.104867
4.247387	5.036493	3.000000	2.073451
4.217987	5.092019	3.000000	2.042035
4.190346	5.148441	3.000000	2.010619
4.164491	5.205704	3.000000	1.979203
4.140447	5.263751	3.000000	1.947787
4.118238	5.322524	3.000000	1.916372
4.097887	5.381966	3.000000	1.884956
4.079413	5.442018	3.000000	1.853540
4.062834	5.502620	3.000000	1.822124
4.048166	5.563714	3.000000	1.790708
4.035425	5.625237	3.000000	1.759292
4.024623	5.687131	3.000000	1.727876
4.015771	5.749334	3.000000	1.696460
4.008876	5.811783	3.000000	1.665044
4.003947	5.874419	3.000000	1.633628
4.000987	5.937178	3.000000	1.602212
4.000000	6.000000	3.000000	1.570796
4.000987	6.062822	3.000000	1.539380
4.003947	6.125581	3.000000	1.507964
4.008876	6.188217	3.000000	1.476549
4.015771	6.250666	3.000000	1.445133
4.024623	6.312869	3.000000	1.413717
4.035425	6.374763	3.000000	1.382301
4.048166	6.436286	3.000000	1.350885
4.062834	6.497380	3.000000	1.319469
4.079413	6.557982	3.000000	1.288053
4.097887	6.618034	3.000000	1.256637
4.118238	6.677476	3.000000	1.225221
4.140447	6.736249	3.000000	1.193805
4.164491	6.794296	3.000000	1.162389
4.190346	6.851559	3.000000	1.130973
4.217987	6.907981	3.000000	1.099557
4.247387	6.963507	3.000000	1.068142
4.278516	7.018083	3.000000	1.036726
4.311344	7.071654	3.000000	1.005310
4.345839	7.124167	3.000000	0.973894
4.381966	7.175571	3.000000	0.942478
4.419690	7.225814	3.000000	0.911062
4.458974	7.274848	3.000000	0.879646
4.499778	7.322624	3.000000	0.848230
4.542063	7.369094	3.000000	0.816814
4.585786	7.414214	3.000000	0.785398
4.630906	7.457937	3.000000	0.753982
4.677376	7.500222	3.000000	0.722566
4.725152	7.541026	3.000000	0.691150
4.774186	7.580310	3.000000	0.659734
4.824429	7.618034	3.000000	0.628319
4.875833	7.654161	3.000000	0.596903
4.928346	7.688656	3.000000	0.565487
4.981917	7.721484	3.000000	0.534071
5.036493	7.752613	3.000000	0.502655
5.092019	7.782013	3.000000	0.471239
5.148441	7.809654	3.000000	0.439823
5.205704	7.835509	3.000000	0.408407
5.263751	7.859553	3.000000	0.376991
5.322524	7.881762	3.000000	0.345575
5.381966	7.902113	3.000000	0.314159
5.442018	7.920587	3.000000	0.282743
5.502620	7.937166	3.000000	0.251327
5.563714	7.951834	3.000000	0.219911
5.625237	7.964575	3.000000	0.188496
5.687131	7.975377	3.000000	0.157080
5.749334	7.984229	3.000000	0.125664
5.811783	7.991124	3.000000	0.094248
5.874419	7.996053	3.000000	0.062832
