control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
0.000000	4.000000	0.000000	0.000000
0.000000	4.000000	3.000000	0.000000
0.062822	4.000987	3.000000	0.031416
0.125581	4.003947	3.000000	0.062832
0.188217	4.008876	3.000000	0.094248
0.250666	4.015771	3.000000	0.125664
0.312869	4.024623	3.000000	0.157080
0.374763	4.035425	3.000000	0.188496
0.436286	4.048166	3.000000	0.219911
0.497380	4.062834	3.000000	0.251327
0.557982	4.079413	3.000000	0.282743
0.618034	4.097887	3.000000	0.314159
0.677476	4.118238	3.000000	0.345575
0.736249	4.140447	3.000000	0.376991
0.794296	4.164491	3.000000	0.408407
0.851559	4.190346	3.000000	0.439823
0.907981	4.217987	3.000000	0.471239
0.963507	4.247387	3.000000	0.502655
1.018083	4.278516	3.000000	0.534071
1.071654	4.311344	3.000000	0.565487
1.124167	4.345839	3.000000	0.596903
1.175571	4.381966	3.000000	0.628319
1.225814	4.419690	3.000000	0.659734
1.274848	4.458974	3.000000	0.691150
1.322624	4.499778	3.000000	0.722566
1.369094	4.542063	3.000000	0.753982
1.414214	4.585786	3.000000	0.785398
1.457937	4.630906	3.000000	0.816814
1.500222	4.677376	3.000000	0.848230
1.541026	4.725152	3.000000	0.879646
1.580310	4.774186	3.000000	0.911062
1.618034	4.824429	3.000000	0.942478
1.654161	4.875833	3.000000	0.973894
1.688656	4.928346	3.000000	1.005310
1.721484	4.981917	3.000000	1.036726
1.752613	5.036493	3.000000	1.068142
1.782013	5.092019	3.000000	1.099557
1.809654	5.148441	3.000000	1.130973
1.835509	5.205704	3.000000	1.162389
1.859553	5.263751	3.000000	1.193805
1.881762	5.322524	3.000000	1.225221
1.902113	5.381966	3.000000	1.256637
1.920587	5.442018	3.000000	1.288053
1.937166	5.502620	3.000000	1.319469
1.951834	5.563714	3.000000	1.350885
1.964575	5.625237	3.000000	1.382301
1.975377	5.687131	3.000000	1.413717
1.984229	5.749334	3.000000	1.445133
1.991124	5.811783	3.000000	1.476549
1.996053	5.874419	3.000000	1.507964
1.999013	5.937178	3.000000	1.539380
2.000000	6.000000	3.000000	1.570796
1.999013	6.062822	3.000000	1.602212
1.996053	6.125581	3.000000	1.633628
1.991124	6.188217	3.000000	1.665044
1.984229	6.250666	3.000000	1.696460
1.975377	6.312869	3.000000	1.727876
1.964575	6.374763	3.000000	1.759292
1.951834	6.436286	3.000000	1.790708
1.937166	6.497380	3.000000	1.822124
1.920587	6.557982	3.000000	1.853540
1.902113	6.618034	3.000000	1.884956
1.881762	6.677476	3.000000	1.916372
