x,y,z,yaw
0.0,0.15,0,1.5707963267948966
0.0,0.15,3.0,1.5707963267948966
0.0,0.3,3.0,1.5707963267948966
0.0,0.44999999999999996,3.0,1.5707963267948966
0.0,0.6,3.0,1.5707963267948966
0.0,0.75,3.0,1.5707963267948966
0.0,0.9,3.0,1.5707963267948966
0.0,1.05,3.0,1.5707963267948966
0.0,1.2,3.0,1.5707963267948966
0.0,1.3499999999999999,3.0,1.5707963267948966
0.0,1.4999999999999998,3.0,1.5707963267948966
0.0,1.6499999999999997,3.0,1.5707963267948966
0.0,1.7999999999999996,3.0,1.5707963267948966
0.0,1.9499999999999995,3.0,1.5707963267948966
0.0,2.0999999999999996,3.0,1.5707963267948966
0.0,2.2499999999999996,3.0,1.5707963267948966
0.0,2.3999999999999995,3.0,1.5707963267948966
0.0,2.5499999999999994,3.0,1.5707963267948966
0.0,2.6999999999999993,3.0,1.5707963267948966
0.0,2.849999999999999,3.0,1.5707963267948966
0.0,2.999999999999999,3.0,1.5707963267948966
0.0,3.149999999999999,3.0,1.5707963267948966
0.0,3.299999999999999,3.0,1.5707963267948966
0.0,3.449999999999999,3.0,1.5707963267948966
0.0,3.5999999999999988,3.0,1.5707963267948966
0.0,3.7499999999999987,3.0,1.5707963267948966
0.0,3.8999999999999986,3.0,1.5707963267948966
0.0,4.049999999999999,3.0,1.5707963267948966
0.0,4.199999999999999,3.0,1.5707963267948966
0.0,4.35,3.0,1.5707963267948966
0.0,4.5,3.0,1.5707963267948966
0.0,4.65,3.0,1.5707963267948966
0.0,4.800000000000001,3.0,1.5707963267948966
0.0,4.950000000000001,3.0,1.5707963267948966
0.0,5.100000000000001,3.0,1.5707963267948966
0.0,5.250000000000002,3.0,1.5707963267948966
0.0,5.400000000000002,3.0,1.5707963267948966
0.0,5.5500000000000025,3.0,1.5707963267948966
0.0,5.700000000000003,3.0,1.5707963267948966
0.0,5.850000000000003,3.0,1.5707963267948966
0.0,6.0000000000000036,3.0,1.5707963267948966
0.0,6.0000000000000036,3.0,1.413716694115407
0.0,6.0000000000000036,3.0,1.2566370614359172
0.0,6.0000000000000036,3.0,1.0995574287564276
0.0,6.0000000000000036,3.0,0.9424777960769379
0.0,6.0000000000000036,3.0,0.7853981633974483
0.0,6.0000000000000036,3.0,0.6283185307179586
0.0,6.0000000000000036,3.0,0.47123889803846897
0.0,6.0000000000000036,3.0,0.3141592653589793
0.0,6.0000000000000036,3.0,0.15707963267948966
0.0,6.0000000000000036,3.0,0.0
0.15,6.0000000000000036,3.0,0.0
0.3,6.0000000000000036,3.0,0.0
0.44999999999999996,6.0000000000000036,3.0,0.0
0.6,6.0000000000000036,3.0,0.0
0.75,6.0000000000000036,3.0,0.0
0.9,6.0000000000000036,3.0,0.0
1.05,6.0000000000000036,3.0,0.0
1.2,6.0000000000000036,3.0,0.0
1.3499999999999999,6.0000000000000036,3.0,0.0
1.4999999999999998,6.0000000000000036,3.0,0.0
1.6499999999999997,6.0000000000000036,3.0,0.0
1.7999999999999996,6.0000000000000036,3.0,0.0
1.9499999999999995,6.0000000000000036,3.0,0.0
2.0999999999999996,6.0000000000000036,3.0,0.0
2.2499999999999996,6.0000000000000036,3.0,0.0
2.3999999999999995,6.0000000000000036,3.0,0.0
2.5499999999999994,6.0000000000000036,3.0,0.0
2.6999999999999993,6.0000000000000036,3.0,0.0
2.849999999999999,6.0000000000000036,3.0,0.0
2.999999999999999,6.0000000000000036,3.0,0.0
3.149999999999999,6.0000000000000036,3.0,0.0
