control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
0.000000	5.000000	0.000000	-1.570796
0.000000	5.000000	4.000000	-1.570796
0.003454	4.780125	4.000000	-1.602212
0.013813	4.560466	4.000000	-1.633628
0.031066	4.341242	4.000000	-1.665044
0.055197	4.122667	4.000000	-1.696460
0.086182	3.904959	4.000000	-1.727876
0.123989	3.688331	4.000000	-1.759292
0.168583	3.472997	4.000000	-1.790708
0.219918	3.259171	4.000000	-1.822124
0.277944	3.047062	4.000000	-1.853540
0.342604	2.836881	4.000000	-1.884956
0.413835	2.628835	4.000000	-1.916372
0.491565	2.423128	4.000000	-1.947787
0.575718	2.219965	4.000000	-1.979203
0.666211	2.019545	4.000000	-2.010619
0.762954	1.822067	4.000000	-2.042035
0.865853	1.627724	4.000000	-2.073451
0.974806	1.436710	4.000000	-2.104867
1.089705	1.249212	4.000000	-2.136283
1.210436	1.065416	4.000000	-2.167699
1.336881	0.885503	4.000000	-2.199115
1.468915	0.709651	4.000000	-2.230531
1.606407	0.538032	4.000000	-2.261947
1.749223	0.370817	4.000000	-2.293363
1.897220	0.208170	4.000000	-2.324779
2.050253	0.050253	4.000000	-2.356194
2.208170	-0.102780	4.000000	-2.387610
2.370817	-0.250777	4.000000	-2.419026
2.538032	-0.393593	4.000000	-2.450442
2.709651	-0.531085	4.000000	-2.481858
2.885503	-0.663119	4.000000	-2.513274
3.065416	-0.789564	4.000000	-2.544690
3.249212	-0.910295	4.000000	-2.576106
3.436710	-1.025194	4.000000	-2.607522
3.627724	-1.134147	4.000000	-2.638938
3.822067	-1.237046	4.000000	-2.670354
4.019545	-1.333789	4.000000	-2.701770
4.219965	-1.424282	4.000000	-2.733186
4.423128	-1.508435	4.000000	-2.764602
4.628835	-1.586165	4.000000	-2.796017
4.836881	-1.657396	4.000000	-2.827433
5.047062	-1.722056	4.000000	-2.858849
5.259171	-1.780082	4.000000	-2.890265
5.472997	-1.831417	4.000000	-2.921681
5.688331	-1.876011	4.000000	-2.953097
5.904959	-1.913818	4.000000	-2.984513
6.122667	-1.944803	4.000000	-3.015929
6.341242	-1.968934	4.000000	-3.047345
6.560466	-1.986187	4.000000	-3.078761
6.780125	-1.996546	4.000000	-3.110177
7.000000	-2.000000	4.000000	-3.141593
7.219875	-1.996546	4.000000	3.110177
7.439534	-1.986187	4.000000	3.078761
7.658758	-1.968934	4.000000	3.047345
7.877333	-1.944803	4.000000	3.015929
8.095041	-1.913818	4.000000	2.984513
8.311669	-1.876011	4.000000	2.953097
8.527003	-1.831417	4.000000	2.921681
8.740829	-1.780082	4.000000	2.890265
8.952938	-1.722056	4.000000	2.858849
9.163119	-1.657396	4.000000	2.827433
9.371165	-1.586165	4.000000	2.796017
9.576872	-1.508435	4.000000	2.764602
9.780035	-1.424282	4.000000	2.733186
9.980455	-1.333789	4.000000	2.701770
10.177933	-1.237046	4.000000	2.670354
10.372276	-1.134147	4.000000	2.638938
10.563290	-1.025194	4.000000	2.607522
10.750788	-0.910295	4.000000	2.576106
10.934584	-0.789564	4.000000	2.544690
11.114497	-0.663119	4.000000	2.513274
11.290349	-0.531085	4.000000	2.481858
11.461968	-0.393593	4.000000	2.450442
11.629183	-0.250777	4.000000	2.419026
11.791830	-0.102780	4.000000	2.387610
11.949747	0.050253	4.000000	2.356194
12.102780	0.208170	4.000000	2.324779
12.250777	0.370817	4.000000	2.293363
12.393593	0.538032	4.000000	2.261947
12.531085	0.709651	4.000000	2.230531
12.663119	0.885503	4.000000	2.199115
12.789564	1.065416	4.000000	2.167699
12.910295	1.249212	4.000000	2.136283
13.025194	1.436710	4.000000	2.104867
13.134147	1.627724	4.000000	2.073451
13.237046	1.822067	4.000000	2.042035
13.333789	2.019545	4.000000	2.010619
13.424282	2.219965	4.000000	1.979203
13.508435	2.423128	4.000000	1.947787
13.586165	2.628835	4.000000	1.916372
13.657396	2.836881	4.000000	1.884956
13.722056	3.047062	4.000000	1.853540
13.780082	3.259171	4.000000	1.822124
13.831417	3.472997	4.000000	1.790708
13.876011	3.688331	4.000000	1.759292
13.913818	3.904959	4.000000	1.727876
13.944803	4.122667	4.000000	1.696460
13.968934	4.341242	4.000000	1.665044
13.986187	4.560466	4.000000	1.633628
13.996546	4.780125	4.000000	1.602212
14.000000	5.000000	4.000000	1.570796
13.996546	5.219875	4.000000	1.539380
13.986187	5.439534	4.000000	1.507964
13.968934	5.658758	4.000000	1.476549
13.944803	5.877333	4.000000	1.445133
13.913818	6.095041	4.000000	1.413717
13.876011	6.311669	4.000000	1.382301
13.831417	6.527003	4.000000	1.350885
13.780082	6.740829	4.000000	1.319469
13.722056	6.952938	4.000000	1.288053
13.657396	7.163119	4.000000	1.256637
13.586165	7.371165	4.000000	1.225221
13.508435	7.576872	4.000000	1.193805
13.424282	7.780035	4.000000	1.162389
13.333789	7.980455	4.000000	1.130973
13.237046	8.177933	4.000000	1.099557
13.134147	8.372276	4.000000	1.068142
13.025194	8.563290	4.000000	1.036726
12.910295	8.750788	4.000000	1.005310
12.789564	8.934584	4.000000	0.973894
12.663119	9.114497	4.000000	0.942478
12.531085	9.290349	4.000000	0.911062
12.393593	9.461968	4.000000	0.879646
12.250777	9.629183	4.000000	0.848230
12.102780	9.791830	4.000000	0.816814
11.949747	9.949747	4.000000	0.785398
11.791830	10.102780	4.000000	0.753982
11.629183	10.250777	4.000000	0.722566
11.461968	10.393593	4.000000	0.691150
11.290349	10.531085	4.000000	0.659734
11.114497	10.663119	4.000000	0.628319
10.934584	10.789564	4.000000	0.596903
10.750788	10.910295	4.000000	0.565487
10.563290	11.025194	4.000000	0.534071
10.372276	11.134147	4.000000	0.502655
10.177933	11.237046	4.000000	0.471239
9.980455	11.333789	4.000000	0.439823
9.780035	11.424282	4.000000	0.408407
9.576872	11.508435	4.000000	0.376991
9.371165	11.586165	4.000000	0.345575
9.163119	11.657396	4.000000	0.314159
8.952938	11.722056	4.000000	0.282743
8.740829	11.780082	4.000000	0.251327
8.527003	11.831417	4.000000	0.219911
8.311669	11.876011	4.000000	0.188496
8.095041	11.913818	4.000000	0.157080
7.877333	11.944803	4.000000	0.125664
7.658758	11.968934	4.000000	0.094248
7.439534	11.986187	4.000000	0.062832
7.219875	11.996546	4.000000	0.031416
7.000000	12.000000	4.000000	0.000000
6.780125	11.996546	4.000000	-0.031416
