control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
5.000000	2.500000	0.000000	3.141593
5.000000	2.500000	3.000000	3.141593
4.921473	2.501234	3.000000	3.110177
4.843024	2.504933	3.000000	3.078761
4.764729	2.511095	3.000000	3.047345
4.686667	2.519713	3.000000	3.015929
4.608914	2.530779	3.000000	2.984513
4.531547	2.544282	3.000000	2.953097
4.454642	2.560208	3.000000	2.921681
4.378275	2.578542	3.000000	2.890265
4.302522	2.599266	3.000000	2.858849
4.227458	2.622359	3.000000	2.827433
4.153155	2.647798	3.000000	2.796017
4.079689	2.675559	3.000000	2.764602
4.007130	2.705613	3.000000	2.733186
3.935552	2.737932	3.000000	2.701770
3.865024	2.772484	3.000000	2.670354
3.795616	2.809233	3.000000	2.638938
3.727396	2.848145	3.000000	2.607522
3.660433	2.889180	3.000000	2.576106
3.594792	2.932299	3.000000	2.544690
3.530537	2.977458	3.000000	2.513274
3.467732	3.024612	3.000000	2.481858
3.406440	3.073717	3.000000	2.450442
3.346720	3.124722	3.000000	2.419026
3.288632	3.177578	3.000000	2.387610
3.232233	3.232233	3.000000	2.356194
3.177578	3.288632	3.000000	2.324779
3.124722	3.346720	3.000000	2.293363
3.073717	3.406440	3.000000	2.261947
3.024612	3.467732	3.000000	2.230531
2.977458	3.530537	3.000000	2.199115
2.932299	3.594792	3.000000	2.167699
2.889180	3.660433	3.000000	2.136283
2.848145	3.727396	3.000000	2.104867
2.809233	3.795616	3.000000	2.073451
2.772484	3.865024	3.000000	2.042035
2.737932	3.935552	3.000000	2.010619
2.705613	4.007130	3.000000	1.979203
2.675559	4.079689	3.000000	1.947787
2.647798	4.153155	3.000000	1.916372
2.622359	4.227458	3.000000	1.884956
2.599266	4.302522	3.000000	1.853540
2.578542	4.378275	3.000000	1.822124
2.560208	4.454642	3.000000	1.790708
2.544282	4.531547	3.000000	1.759292
2.530779	4.608914	3.000000	1.727876
2.519713	4.686667	3.000000	1.696460
2.511095	4.764729	3.000000	1.665044
2.504933	4.843024	3.000000	1.633628
2.501234	4.921473	3.000000	1.602212
2.500000	5.000000	3.000000	1.570796
2.501234	5.078527	3.000000	1.539380
2.504933	5.156976	3.000000	1.507964
2.511095	5.235271	3.000000	1.476549
2.519713	5.313333	3.000000	1.445133
2.530779	5.391086	3.000000	1.413717
2.544282	5.468453	3.000000	1.382301
2.560208	5.545358	3.000000	1.350885
2.578542	5.621725	3.000000	1.319469
2.599266	5.697478	3.000000	1.288053
2.622359	5.772542	3.000000	1.256637
2.647798	5.846845	3.000000	1.225221
2.675559	5.920311	3.000000	1.193805
2.705613	5.992870	3.000000	1.162389
2.737932	6.064448	3.000000	1.130973
2.772484	6.134976	3.000000	1.099557
2.809233	6.204384	3.000000	1.068142
2.848145	6.272604	3.000000	1.036726
2.889180	6.339567	3.000000	1.005310
2.932299	6.405208	3.000000	0.973894
2.977458	6.469463	3.000000	0.942478
3.024612	6.532268	3.000000	0.911062
3.073717	6.593560	3.000000	0.879646
3.124722	6.653280	3.000000	0.848230
3.177578	6.711368	3.000000	0.816814
3.232233	6.767767	3.000000	0.785398
3.288632	6.822422	3.000000	0.753982
3.346720	6.875278	3.000000	0.722566
3.406440	6.926283	3.000000	0.691150
3.467732	6.975388	3.000000	0.659734
3.530537	7.022542	3.000000	0.628319
3.594792	7.067701	3.000000	0.596903
3.660433	7.110820	3.000000	0.565487
3.727396	7.151855	3.000000	0.534071
3.795616	7.190767	3.000000	0.502655
3.865024	7.227516	3.000000	0.471239
3.935552	7.262068	3.000000	0.439823
4.007130	7.294387	3.000000	0.408407
4.079689	7.324441	3.000000	0.376991
4.153155	7.352202	3.000000	0.345575
4.227458	7.377641	3.000000	0.314159
4.302522	7.400734	3.000000	0.282743
4.378275	7.421458	3.000000	0.251327
4.454642	7.439792	3.000000	0.219911
4.531547	7.455718	3.000000	0.188496
4.608914	7.469221	3.000000	0.157080
4.686667	7.480287	3.000000	0.125664
4.764729	7.488905	3.000000	0.094248
4.843024	7.495067	3.000000	0.062832
4.921473	7.498766	3.000000	0.031416
5.000000	7.500000	3.000000	0.000000
5.078527	7.498766	3.000000	-0.031416
5.156976	7.495067	3.000000	-0.062832
5.235271	7.488905	3.000000	-0.094248
5.313333	7.480287	3.000000	-0.125664
5.391086	7.469221	3.000000	-0.157080
5.468453	7.455718	3.000000	-0.188496
5.545358	7.439792	3.000000	-0.219911
5.621725	7.421458	3.000000	-0.251327
5.697478	7.400734	3.000000	-0.282743
5.772542	7.377641	3.000000	-0.314159
5.846845	7.352202	3.000000	-0.345575
5.920311	7.324441	3.000000	-0.376991
5.992870	7.294387	3.000000	-0.408407
6.064448	7.262068	3.000000	-0.439823
6.134976	7.227516	3.000000	-0.471239
6.204384	7.190767	3.000000	-0.502655
6.272604	7.151855	3.000000	-0.534071
6.339567	7.110820	3.000000	-0.565487
6.405208	7.067701	3.000000	-0.596903
6.469463	7.022542	3.000000	-0.628319
6.532268	6.975388	3.000000	-0.659734
6.593560	6.926283	3.000000	-0.691150
6.653280	6.875278	3.000000	-0.722566
6.711368	6.822422	3.000000	-0.753982
6.767767	6.767767	3.000000	-0.785398
6.822422	6.711368	3.000000	-0.816814
6.875278	6.653280	3.000000	-0.848230
6.926283	6.593560	3.000000	-0.879646
6.975388	6.532268	3.000000	-0.911062
7.022542	6.469463	3.000000	-0.942478
7.067701	6.405208	3.000000	-0.973894
7.110820	6.339567	3.000000	-1.005310
7.151855	6.272604	3.000000	-1.036726
7.190767	6.204384	3.000000	-1.068142
7.227516	6.134976	3.000000	-1.099557
7.262068	6.064448	3.000000	-1.130973
7.294387	5.992870	3.000000	-1.162389
7.324441	5.920311	3.000000	-1.193805
7.352202	5.846845	3.000000	-1.225221
7.377641	5.772542	3.000000	-1.256637
7.400734	5.697478	3.000000	-1.288053
7.421458	5.621725	3.000000	-1.319469
7.439792	5.545358	3.000000	-1.350885
7.455718	5.468453	3.000000	-1.382301
7.469221	5.391086	3.000000	-1.413717
7.480287	5.313333	3.000000	-1.445133
7.488905	5.235271	3.000000	-1.476549
7.495067	5.156976	3.000000	-1.507964
7.498766	5.078527	3.000000	-1.539380
7.500000	5.000000	3.000000	-1.570796
7.498766	4.921473	3.000000	-1.602212
7.495067	4.843024	3.000000	-1.633628
7.488905	4.764729	3.000000	-1.665044
7.480287	4.686667	3.000000	-1.696460
7.469221	4.608914	3.000000	-1.727876
7.455718	4.531547	3.000000	-1.759292
7.439792	4.454642	3.000000	-1.790708
7.421458	4.378275	3.000000	-1.822124
7.400734	4.302522	3.000000	-1.853540
7.377641	4.227458	3.000000	-1.884956
7.352202	4.153155	3.000000	-1.916372
7.324441	4.079689	3.000000	-1.947787
7.294387	4.007130	3.000000	-1.979203
7.262068	3.935552	3.000000	-2.010619
7.227516	3.865024	3.000000	-2.042035
7.190767	3.795616	3.000000	-2.073451
7.151855	3.727396	3.000000	-2.104867
7.110820	3.660433	3.000000	-2.136283
7.067701	3.594792	3.000000	-2.167699
7.022542	3.530537	3.000000	-2.199115
6.975388	3.467732	3.000000	-2.230531
6.926283	3.406440	3.000000	-2.261947
6.875278	3.346720	3.000000	-2.293363
6.822422	3.288632	3.000000	-2.324779
6.767767	3.232233	3.000000	-2.356194
6.711368	3.177578	3.000000	-2.387610
6.653280	3.124722	3.000000	-2.419026
