x,y,z,yaw
0.0,0.0,0,0.7853981633974483
0.0,0.0,3.0,0.7853981633974483
0.1093092311743203,0.11279837628929393,3.0,0.8168140899333463
0.21502144221956024,0.22897457931447807,3.0,0.8482300164692441
0.3170323079462088,0.3484139571892888,3.0,0.8796459430051421
0.41524115594571454,0.47099863766785494,3.0,0.91106186954104
0.5095510659420001,0.5966076444703714,3.0,0.9424777960769379
0.5998689654400714,0.7251170166720846,3.0,0.9738937226128359
0.686105721577338,0.8563999310377544,3.0,1.0053096491487339
0.7681762290869805,0.9903268271808813,3.0,1.0367255756846316
0.8459994942865804,1.1267655354241615,3.0,1.0681415022205296
0.9194987150091012,1.265581407235004,3.0,1.0995574287564276
0.9886013563973599,1.4066374481073747,3.0,1.1309733552923256
1.0532392224871678,1.549794452758835,3.0,1.1623892818282235
1.1133485235085194,1.6949111425093477,3.0,1.1938052083641213
1.16886993883839,1.8418443047062811,3.0,1.2252211349000195
1.2197486755430307,1.9904489340580005,3.0,1.2566370614359172
1.2659345224519782,2.1405783757365913,3.0,1.2880529879718152
1.3073818997104185,2.2920844701084633,3.0,1.3194689145077132
1.3440499037609996,2.4448176989500245,3.0,1.350884841043611
1.375902347710706,2.598627333004114,3.0,1.3823007675795091
1.4029077970429515,2.753361580731583,3.0,1.413716694115407
1.4250396006396513,2.9088677381112165,3.0,1.4451326206513049
1.4422759170826627,3.064992339340167,3.0,1.4765485471872029
1.4545997362086203,3.22158130828617,3.0,1.5079644737231006
1.461998895895921,3.378480110542096,3.0,1.5393804002589988
1.4644660940672627,3.5355339059327378,3.0,1.5707963267948966
1.4619988958959205,3.6925877013233794,3.0,1.6022122533307945
1.4545997362086205,3.8494865035793047,3.0,1.6336281798666925
1.4422759170826627,4.00607547252531,3.0,1.6650441064025905
1.425039600639652,4.162200073754258,3.0,1.6964600329384885
1.4029077970429509,4.317706231133892,3.0,1.7278759594743862
1.3759023477107062,4.472440478861361,3.0,1.7592918860102842
1.3440499037609996,4.62625011291545,3.0,1.7907078125461822
1.3073818997104185,4.778983341757012,3.0,1.8221237390820801
1.265934522451978,4.930489436128884,3.0,1.8535396656179781
1.219748675543031,5.080618877807474,3.0,1.8849555921538759
1.168869938838391,5.229223507159195,3.0,1.9163715186897738
1.1133485235085194,5.376156669356128,3.0,1.9477874452256718
1.0532392224871678,5.521273359106641,3.0,1.9792033717615698
0.9886013563973601,5.664430363758102,3.0,2.0106192982974678
0.9194987150091021,5.8054864046304715,3.0,2.0420352248333655
0.8459994942865805,5.944302276441313,3.0,2.0734511513692633
0.7681762290869805,6.080740984684594,3.0,2.1048670779051615
0.6861057215773383,6.2146678808277205,3.0,2.1362830044410597
0.5998689654400713,6.3459507951933904,3.0,2.1676989309769574
0.5095510659419995,6.4744601673951045,3.0,2.199114857512855
0.415241155945715,6.60006917419762,3.0,2.230530784048753
0.3170323079462092,6.722653854676187,3.0,2.261946710584651
0.21502144221956065,6.842093232550997,3.0,2.2933626371205493
0.10930923117432023,6.958269435576182,3.0,2.324778563656447
0.0,7.0710678118654755,3.0,2.356194490192345
