control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
10.000000	0.000000	0.000000	3.141593
10.000000	0.000000	3.000000	3.141593
10.157054	-0.002467	3.000000	-3.110177
10.313953	-0.009866	3.000000	-3.078761
10.470542	-0.022190	3.000000	-3.047345
10.626666	-0.039426	3.000000	-3.015929
10.782172	-0.061558	3.000000	-2.984513
10.936907	-0.088564	3.000000	-2.953097
11.090716	-0.120416	3.000000	-2.921681
11.243449	-0.157084	3.000000	-2.890265
11.394956	-0.198532	3.000000	-2.858849
11.545085	-0.244717	3.000000	-2.827433
11.693690	-0.295596	3.000000	-2.796017
11.840623	-0.351118	3.000000	-2.764602
11.985739	-0.411227	3.000000	-2.733186
12.128896	-0.475865	3.000000	-2.701770
12.269952	-0.544967	3.000000	-2.670354
12.408768	-0.618467	3.000000	-2.638938
12.545207	-0.696290	3.000000	-2.607522
12.679134	-0.778360	3.000000	-2.576106
12.810417	-0.864597	3.000000	-2.544690
12.938926	-0.954915	3.000000	-2.513274
13.064535	-1.049225	3.000000	-2.481858
13.187120	-1.147434	3.000000	-2.450442
13.306559	-1.249445	3.000000	-2.419026
13.422736	-1.355157	3.000000	-2.387610
13.535534	-1.464466	3.000000	-2.356194
13.644843	-1.577264	3.000000	-2.324779
13.750555	-1.693441	3.000000	-2.293363
13.852566	-1.812880	3.000000	-2.261947
13.950775	-1.935465	3.000000	-2.230531
14.045085	-2.061074	3.000000	-2.199115
14.135403	-2.189583	3.000000	-2.167699
14.221640	-2.320866	3.000000	-2.136283
14.303710	-2.454793	3.000000	-2.104867
14.381533	-2.591232	3.000000	-2.073451
14.455033	-2.730048	3.000000	-2.042035
14.524135	-2.871104	3.000000	-2.010619
14.588773	-3.014261	3.000000	-1.979203
14.648882	-3.159377	3.000000	-1.947787
14.704404	-3.306310	3.000000	-1.916372
14.755283	-3.454915	3.000000	-1.884956
14.801468	-3.605044	3.000000	-1.853540
14.842916	-3.756551	3.000000	-1.822124
14.879584	-3.909284	3.000000	-1.790708
14.911436	-4.063093	3.000000	-1.759292
14.938442	-4.217828	3.000000	-1.727876
14.960574	-4.373334	3.000000	-1.696460
14.977810	-4.529458	3.000000	-1.665044
14.990134	-4.686047	3.000000	-1.633628
14.997533	-4.842946	3.000000	-1.602212
15.000000	-5.000000	3.000000	-1.570796
14.997533	-5.157054	3.000000	-1.539380
14.990134	-5.313953	3.000000	-1.507964
14.977810	-5.470542	3.000000	-1.476549
14.960574	-5.626666	3.000000	-1.445133
14.938442	-5.782172	3.000000	-1.413717
14.911436	-5.936907	3.000000	-1.382301
14.879584	-6.090716	3.000000	-1.350885
14.842916	-6.243449	3.000000	-1.319469
14.801468	-6.394956	3.000000	-1.288053
14.755283	-6.545085	3.000000	-1.256637
14.704404	-6.693690	3.000000	-1.225221
14.648882	-6.840623	3.000000	-1.193805
14.588773	-6.985739	3.000000	-1.162389
14.524135	-7.128896	3.000000	-1.130973
14.455033	-7.269952	3.000000	-1.099557
14.381533	-7.408768	3.000000	-1.068142
14.303710	-7.545207	3.000000	-1.036726
14.221640	-7.679134	3.000000	-1.005310
14.135403	-7.810417	3.000000	-0.973894
14.045085	-7.938926	3.000000	-0.942478
13.950775	-8.064535	3.000000	-0.911062
13.852566	-8.187120	3.000000	-0.879646
13.750555	-8.306559	3.000000	-0.848230
13.644843	-8.422736	3.000000	-0.816814
13.535534	-8.535534	3.000000	-0.785398
13.422736	-8.644843	3.000000	-0.753982
13.306559	-8.750555	3.000000	-0.722566
13.187120	-8.852566	3.000000	-0.691150
13.064535	-8.950775	3.000000	-0.659734
12.938926	-9.045085	3.000000	-0.628319
12.810417	-9.135403	3.000000	-0.596903
12.679134	-9.221640	3.000000	-0.565487
12.545207	-9.303710	3.000000	-0.534071
12.408768	-9.381533	3.000000	-0.502655
12.269952	-9.455033	3.000000	-0.471239
12.128896	-9.524135	3.000000	-0.439823
11.985739	-9.588773	3.000000	-0.408407
11.840623	-9.648882	3.000000	-0.376991
11.693690	-9.704404	3.000000	-0.345575
11.545085	-9.755283	3.000000	-0.314159
11.394956	-9.801468	3.000000	-0.282743
11.243449	-9.842916	3.000000	-0.251327
11.090716	-9.879584	3.000000	-0.219911
10.936907	-9.911436	3.000000	-0.188496
10.782172	-9.938442	3.000000	-0.157080
10.626666	-9.960574	3.000000	-0.125664
10.470542	-9.977810	3.000000	-0.094248
10.313953	-9.990134	3.000000	-0.062832
10.157054	-9.997533	3.000000	-0.031416
10.000000	-10.000000	3.000000	0.000000
9.842946	-9.997533	3.000000	0.031416
9.686047	-9.990134	3.000000	0.062832
9.529458	-9.977810	3.000000	0.094248
9.373334	-9.960574	3.000000	0.125664
9.217828	-9.938442	3.000000	0.157080
9.063093	-9.911436	3.000000	0.188496
8.909284	-9.879584	3.000000	0.219911
8.756551	-9.842916	3.000000	0.251327
8.605044	-9.801468	3.000000	0.282743
8.454915	-9.755283	3.000000	0.314159
8.306310	-9.704404	3.000000	0.345575
8.159377	-9.648882	3.000000	0.376991
8.014261	-9.588773	3.000000	0.408407
7.871104	-9.524135	3.000000	0.439823
7.730048	-9.455033	3.000000	0.471239
7.591232	-9.381533	3.000000	0.502655
7.454793	-9.303710	3.000000	0.534071
7.320866	-9.221640	3.000000	0.565487
7.189583	-9.135403	3.000000	0.596903
7.061074	-9.045085	3.000000	0.628319
6.935465	-8.950775	3.000000	0.659734
6.812880	-8.852566	3.000000	0.691150
6.693441	-8.750555	3.000000	0.722566
6.577264	-8.644843	3.000000	0.753982
6.464466	-8.535534	3.000000	0.785398
6.355157	-8.422736	3.000000	0.816814
6.249445	-8.306559	3.000000	0.848230
6.147434	-8.187120	3.000000	0.879646
6.049225	-8.064535	3.000000	0.911062
5.954915	-7.938926	3.000000	0.942478
5.864597	-7.810417	3.000000	0.973894
5.778360	-7.679134	3.000000	1.005310
5.696290	-7.545207	3.000000	1.036726
5.618467	-7.408768	3.000000	1.068142
5.544967	-7.269952	3.000000	1.099557
5.475865	-7.128896	3.000000	1.130973
5.411227	-6.985739	3.000000	1.162389
5.351118	-6.840623	3.000000	1.193805
5.295596	-6.693690	3.000000	1.225221
5.244717	-6.545085	3.000000	1.256637
5.198532	-6.394956	3.000000	1.288053
5.157084	-6.243449	3.000000	1.319469
5.120416	-6.090716	3.000000	1.350885
5.088564	-5.936907	3.000000	1.382301
5.061558	-5.782172	3.000000	1.413717
5.039426	-5.626666	3.000000	1.445133
5.022190	-5.470542	3.000000	1.476549
5.009866	-5.313953	3.000000	1.507964
5.002467	-5.157054	3.000000	1.539380
5.000000	-5.000000	3.000000	1.570796
5.002467	-4.842946	3.000000	1.602212
5.009866	-4.686047	3.000000	1.633628
5.022190	-4.529458	3.000000	1.665044
5.039426	-4.373334	3.000000	1.696460
5.061558	-4.217828	3.000000	1.727876
5.088564	-4.063093	3.000000	1.759292
5.120416	-3.909284	3.000000	1.790708
5.157084	-3.756551	3.000000	1.822124
5.198532	-3.605044	3.000000	1.853540
