control	1
yaw_angle	1
cmd_type	1
pose_x	pose_y	pose_z	heading
3.866025	2.500000	0.000000	0.523599
3.866025	2.500000	1.000000	0.523599
3.866025	2.500000	2.000000	0.523599
3.866025	1.500000	2.000000	-0.523599
3.866025	1.500000	1.000000	-0.523599
3.000000	1.000000	1.000000	-1.570796
3.000000	1.000000	2.000000	-1.570796
2.133975	1.500000	2.000000	-2.617994
2.133975	1.500000	1.000000	-2.617994
2.133975	2.500000	1.000000	2.617994
2.133975	2.500000	2.000000	2.617994
3.000000	3.000000	2.000000	1.570796
3.000000	3.000000	1.000000	1.570796
