x,y,z,yaw
0.25,0.0,0,0.0
0.25,0.0,3.0,0.0
0.5,0.0,3.0,0.0
0.75,0.0,3.0,0.0
1.0,0.0,3.0,0.0
1.25,0.0,3.0,0.0
1.5,0.0,3.0,0.0
1.75,0.0,3.0,0.0
2.0,0.0,3.0,0.0
2.25,0.0,3.0,0.0
2.5,0.0,3.0,0.0
2.75,0.0,3.0,0.0
3.0,0.0,3.0,0.0
3.25,0.0,3.0,0.0
3.5,0.0,3.0,0.0
3.75,0.0,3.0,0.0
4.0,0.0,3.0,0.0
4.25,0.0,3.0,0.0
4.5,0.0,3.0,0.0
4.75,0.0,3.0,0.0
5.0,0.0,3.0,0.0
5.25,0.0,3.0,0.0
5.5,0.0,3.0,0.0
5.75,0.0,3.0,0.0
6.0,0.0,3.0,0.0
6.25,0.0,3.0,0.0
6.5,0.0,3.0,0.0
6.75,0.0,3.0,0.0
7.0,0.0,3.0,0.0
7.25,0.0,3.0,0.0
7.5,0.0,3.0,0.0
7.75,0.0,3.0,0.0
8.0,0.0,3.0,0.0
8.25,0.0,3.0,0.0
8.5,0.0,3.0,0.0
8.75,0.0,3.0,0.0
9.0,0.0,3.0,0.0
9.25,0.0,3.0,0.0
9.5,0.0,3.0,0.0
9.75,0.0,3.0,0.0
10.0,0.0,3.0,0.0
10.0,0.0,3.058333333333333,0.15707963267948966
10.0,0.0,3.1166666666666663,0.3141592653589793
10.0,0.0,3.1749999999999994,0.47123889803846897
10.0,0.0,3.2333333333333325,0.6283185307179586
10.0,0.0,3.2916666666666656,0.7853981633974483
10.0,0.0,3.3499999999999988,0.9424777960769379
10.0,0.0,3.408333333333332,1.0995574287564276
10.0,0.0,3.466666666666665,1.2566370614359172
10.0,0.0,3.524999999999998,1.413716694115407
10.0,0.0,3.5833333333333313,1.5707963267948966
10.0,0.25,3.5833333333333313,1.5707963267948966
10.0,0.5,3.5833333333333313,1.5707963267948966
10.0,0.75,3.5833333333333313,1.5707963267948966
10.0,1.0,3.5833333333333313,1.5707963267948966
10.0,1.25,3.5833333333333313,1.5707963267948966
10.0,1.5,3.5833333333333313,1.5707963267948966
10.0,1.75,3.5833333333333313,1.5707963267948966
10.0,2.0,3.5833333333333313,1.5707963267948966
10.0,2.25,3.5833333333333313,1.5707963267948966
10.0,2.5,3.5833333333333313,1.5707963267948966
10.0,2.75,3.5833333333333313,1.5707963267948966
10.0,3.0,3.5833333333333313,1.5707963267948966
10.0,3.25,3.5833333333333313,1.5707963267948966
10.0,3.5,3.5833333333333313,1.5707963267948966
10.0,3.75,3.5833333333333313,1.5707963267948966
10.0,4.0,3.5833333333333313,1.5707963267948966
10.0,4.25,3.5833333333333313,1.5707963267948966
10.0,4.5,3.5833333333333313,1.5707963267948966
10.0,4.75,3.5833333333333313,1.5707963267948966
10.0,5.0,3.5833333333333313,1.5707963267948966
10.0,5.25,3.5833333333333313,1.5707963267948966
10.0,5.5,3.5833333333333313,1.5707963267948966
10.0,5.75,3.5833333333333313,1.5707963267948966
10.0,6.0,3.5833333333333313,1.5707963267948966
10.0,6.25,3.5833333333333313,1.5707963267948966
10.0,6.5,3.5833333333333313,1.5707963267948966
10.0,6.75,3.5833333333333313,1.5707963267948966
10.0,7.0,3.5833333333333313,1.5707963267948966
10.0,7.25,3.5833333333333313,1.5707963267948966
10.0,7.5,3.5833333333333313,1.5707963267948966
