control	0
yaw_angle	1
cmd_type	0
pose_x	pose_y	pose_z	heading
0.000000	10.000000	0.000000	-1.570796
0.000000	9.750000	3.000000	-1.570796
0.000000	9.500000	3.000000	-1.570796
0.000000	9.250000	3.000000	-1.570796
0.000000	9.000000	3.000000	-1.570796
0.000000	8.750000	3.000000	-1.570796
0.000000	8.500000	3.000000	-1.570796
0.000000	8.250000	3.000000	-1.570796
0.000000	8.000000	3.000000	-1.570796
0.000000	7.750000	3.000000	-1.570796
0.000000	7.500000	3.000000	-1.570796
0.000000	7.250000	3.000000	-1.570796
0.000000	7.000000	3.000000	-1.570796
0.000000	6.750000	3.000000	-1.570796
0.000000	6.500000	3.000000	-1.570796
0.000000	6.250000	3.000000	-1.570796
0.000000	6.000000	3.000000	-1.570796
0.000000	5.750000	3.000000	-1.570796
0.000000	5.500000	3.000000	-1.570796
0.000000	5.250000	3.000000	-1.570796
0.000000	5.000000	3.000000	-1.570796
0.000000	4.750000	3.000000	-1.570796
0.000000	4.500000	3.000000	-1.570796
0.000000	4.250000	3.000000	-1.570796
0.000000	4.000000	3.000000	-1.570796
0.000000	3.750000	3.000000	-1.570796
0.000000	3.500000	3.000000	-1.570796
0.000000	3.250000	3.000000	-1.570796
0.000000	3.000000	3.000000	-1.570796
0.000000	2.750000	3.000000	-1.570796
0.000000	2.500000	3.000000	-1.570796
0.000000	2.250000	3.000000	-1.570796
0.000000	2.000000	3.000000	-1.570796
0.000000	1.750000	3.000000	-1.570796
0.000000	1.500000	3.000000	-1.570796
0.000000	1.250000	3.000000	-1.570796
0.000000	1.000000	3.000000	-1.570796
0.000000	0.750000	3.000000	-1.570796
0.000000	0.500000	3.000000	-1.570796
0.000000	0.250000	3.000000	-1.570796
0.000000	0.000000	3.000000	-1.570796
0.000000	0.000000	3.058333	-1.413717
0.000000	0.000000	3.116667	-1.256637
0.000000	0.000000	3.175000	-1.099557
0.000000	0.000000	3.233333	-0.942478
0.000000	0.000000	3.291667	-0.785398
0.000000	0.000000	3.350000	-0.628319
0.000000	0.000000	3.408333	-0.471239
0.000000	0.000000	3.466667	-0.314159
0.000000	0.000000	3.525000	-0.157080
0.000000	0.000000	3.583333	0.000000
0.250000	0.000000	3.583333	0.000000
0.500000	0.000000	3.583333	0.000000
0.750000	0.000000	3.583333	0.000000
1.000000	0.000000	3.583333	0.000000
1.250000	0.000000	3.583333	0.000000
1.500000	0.000000	3.583333	0.000000
1.750000	0.000000	3.583333	0.000000
2.000000	0.000000	3.583333	0.000000
2.250000	0.000000	3.583333	0.000000
2.500000	0.000000	3.583333	0.000000
2.750000	0.000000	3.583333	0.000000
3.000000	0.000000	3.583333	0.000000
3.250000	0.000000	3.583333	0.000000
3.500000	0.000000	3.583333	0.000000
3.750000	0.000000	3.583333	0.000000
4.000000	0.000000	3.583333	0.000000
4.250000	0.000000	3.583333	0.000000
4.500000	0.000000	3.583333	0.000000
4.750000	0.000000	3.583333	0.000000
5.000000	0.000000	3.583333	0.000000
5.250000	0.000000	3.583333	0.000000
5.500000	0.000000	3.583333	0.000000
5.750000	0.000000	3.583333	0.000000
6.000000	0.000000	3.583333	0.000000
6.250000	0.000000	3.583333	0.000000
6.500000	0.000000	3.583333	0.000000
6.750000	0.000000	3.583333	0.000000
7.000000	0.000000	3.583333	0.000000
7.250000	0.000000	3.583333	0.000000
7.500000	0.000000	3.583333	0.000000
7.750000	0.000000	3.583333	0.000000
8.000000	0.000000	3.583333	0.000000
8.250000	0.000000	3.583333	0.000000
8.500000	0.000000	3.583333	0.000000
8.750000	0.000000	3.583333	0.000000
