x,y,z,yaw
18.0,2.1648901405887333e-16,0,0.06283185307179587
18.0,2.1648901405887333e-16,3.0,0.06283185307179587
17.888891384400058,-0.11105379020529572,3.0,0.12566370614359174
17.777563494662193,-0.22199757770530965,3.0,0.1884955592153876
17.66579695374123,-0.3327198413097158,3.0,0.25132741228718347
17.553372194744924,-0.44310601160938184,3.0,0.3141592653589793
17.440069406321932,-0.5530369189183407,3.0,0.37699111843077515
17.325668527525597,-0.6623872081767103,3.0,0.439822971502571
17.2099493104869,-0.7710237106770993,3.0,0.5026548245743668
17.092691470816256,-0.87880376331576,3.0,0.5654866776461627
16.97367494764218,-0.9855734672312717,3.0,0.6283185307179585
16.85268029758283,-1.0911658792576664,3.0,0.6911503837897544
16.729489249722725,-1.1953991316854924,3.0,0.7539822368615502
16.603885451808694,-1.2980744785147782,3.0,0.816814089933346
16.47565544134356,-1.398974269843155,3.0,0.8796459430051419
16.344589878974936,-1.4978598604295235,3.0,0.9424777960769377
16.21048508544383,-1.594469464001939,3.0,1.0053096491487337
16.073144927219886,-1.6885159717536198,3.0,1.0681415022205296
15.932383099589872,-1.7796847619266247,3.0,1.1309733552923256
15.788025859085584,-1.8676315376623704,3.0,1.1938052083641215
15.639915259341114,-1.951980242640781,3.0,1.2566370614359175
15.487912945240327,-2.0323211186498846,3.0,1.3194689145077134
15.331904558897072,-2.108208986284207,3.0,1.3823007675795094
15.171804806787822,-2.179161849524814,3.0,1.4451326206513053
15.007563229242079,-2.244659946914743,3.0,1.5079644737231013
14.839170700331215,-2.3041453960929354,3.0,1.5707963267948972
14.666666666666666,-2.3570226039551585,3.0,1.6336281798666932
14.490147106298133,-2.4026596406190466,3.0,1.6964600329384891
14.309773152340387,-2.440390800093198,3.0,1.759291886010285
14.125780278811256,-2.4695205918431857,3.0,1.822123739082081
13.938487887403994,-2.489329422307093,3.0,1.884955592153877
13.748309063105305,-2.4990812300122704,3.0,1.947787445225673
13.5557601842156,-2.4980333276410263,3.0,2.0106192982974687
13.36146998032172,-2.4854486738580754,3.0,2.0734511513692646
13.166187533861397,-2.460610741234987,3.0,2.1362830044410606
12.970788623173876,-2.422841058620131,3.0,2.1991148575128565
12.776279716108922,-2.371519382183318,3.0,2.2619467105846525
12.583798854948157,-2.306106286514111,3.0,2.3247785636564484
12.394612639729406,-2.2261677663223276,3.0,2.3876104167282444
12.210108533966277,-2.131401206026497,3.0,2.4504422698000403
12.031781800364925,-2.0216618205144825,3.0,2.5132741228718363
11.86121653853628,-1.8969884143801552,3.0,2.576105975943632
11.70006055089875,-1.7576270748849325,3.0,2.638937829015428
11.549994107517337,-1.604051237614162,3.0,2.701769682087224
11.412693104378544,-1.436976478284659,3.0,2.76460153515902
11.289787587391363,-1.2573684230240527,3.0,2.827433388230816
11.182817106591155,-1.0664423590118268,3.0,2.890265241302612
11.09318481967398,-0.8656534801812853,3.0,2.953097094374408
11.022112622161158,-0.6566772116549643,3.0,3.015928947446204
10.970599785365675,-0.44137969145635453,3.0,3.078760800518
10.939387586127143,-0.22177919547620178,3.0,3.141592653589796
10.928932188134524,-8.659560562354933e-16,3.0,3.2044245066615917
10.939387586127143,0.22177919547620178,3.0,3.2672563597333877
10.970599785365675,0.4413796914563577,3.0,3.3300882128051836
11.02211262216116,0.6566772116549673,3.0,3.3929200658769796
11.09318481967398,0.8656534801812853,3.0,3.4557519189487755
11.182817106591155,1.0664423590118268,3.0,3.5185837720205715
11.289787587391366,1.2573684230240552,3.0,3.5814156250923674
11.412693104378548,1.4369764782846615,3.0,3.6442474781641634
11.549994107517339,1.6040512376141642,3.0,3.7070793312359593
11.70006055089875,1.7576270748849325,3.0,3.7699111843077553
11.86121653853628,1.8969884143801552,3.0,3.8327430373795512
12.031781800364927,2.0216618205144843,3.0,3.895574890451347
12.21010853396628,2.131401206026499,3.0,3.958406743523143
12.39461263972941,2.2261677663223285,3.0,4.021238596594939
12.583798854948157,2.306106286514111,3.0,4.084070449666735
12.776279716108922,2.371519382183318,3.0,4.14690230273853
12.970788623173878,2.422841058620132,3.0,4.209734155810326
13.1661875338614,2.4606107412349876,3.0,4.272566008882121
13.361469980321722,2.4854486738580754,3.0,4.335397861953917
13.5557601842156,2.4980333276410263,3.0,4.398229715025712
13.748309063105305,2.4990812300122704,3.0,4.461061568097508
13.938487887403998,2.489329422307093,3.0,4.523893421169303
14.125780278811257,2.469520591843185,3.0,4.586725274241099
14.30977315234039,2.4403908000931973,3.0,4.649557127312894
14.490147106298133,2.4026596406190466,3.0,4.71238898038469
14.666666666666666,2.3570226039551585,3.0,4.775220833456485
14.839170700331216,2.3041453960929346,3.0,4.838052686528281
15.007563229242079,2.244659946914743,3.0,4.900884539600076
15.171804806787826,2.1791618495248137,3.0,4.963716392671872
15.331904558897072,2.108208986284207,3.0,5.026548245743667
15.487912945240327,2.0323211186498846,3.0,5.089380098815463
15.639915259341114,1.951980242640781,3.0,5.152211951887258
15.788025859085582,1.867631537662372,3.0,5.215043804959054
15.932383099589874,1.7796847619266232,3.0,5.277875658030849
16.073144927219886,1.6885159717536198,3.0,5.340707511102645
16.210485085443832,1.5944694640019366,3.0,5.40353936417444
16.344589878974944,1.4978598604295208,3.0,5.466371217246236
16.475655441343562,1.398974269843154,3.0,5.529203070318031
16.603885451808694,1.2980744785147764,3.0,5.592034923389827
16.729489249722725,1.1953991316854915,3.0,5.654866776461622
16.85268029758283,1.0911658792576664,3.0,5.717698629533418
16.97367494764218,0.9855734672312723,3.0,5.780530482605213
17.092691470816256,0.8788037633157616,3.0,5.843362335677009
17.209949310486902,0.7710237106770979,3.0,5.906194188748804
17.325668527525597,0.6623872081767094,3.0,5.9690260418206
17.440069406321935,0.5530369189183376,3.0,6.031857894892395
17.553372194744924,0.44310601160937946,3.0,6.094689747964191
17.665796953741232,0.3327198413097143,3.0,6.157521601035986
17.777563494662193,0.2219975777053081,3.0,6.220353454107782
17.888891384400058,0.11105379020529495,3.0,6.283185307179577
18.0,-2.1648901405887333e-16,3.0,6.346017160251373
18.111108615599942,-0.11105379020529536,3.0,6.408849013323168
18.222436505337807,-0.22199757770530854,3.0,6.471680866394964
18.33420304625877,-0.3327198413097178,3.0,6.534512719466759
18.44662780525508,-0.44310601160938295,3.0,6.597344572538555
18.55993059367807,-0.5530369189183444,3.0,6.66017642561035
18.674331472474407,-0.662387208176713,3.0,6.723008278682146
18.7900506895131,-0.7710237106771013,3.0,6.785840131753941
18.907308529183748,-0.8788037633157619,3.0,6.848671984825737
19.02632505235782,-0.9855734672312729,3.0,6.911503837897532
19.14731970241717,-1.0911658792576666,3.0,6.974335690969328
19.270510750277275,-1.1953991316854917,3.0,7.037167544041123
19.39611454819131,-1.29807447851478,3.0,7.099999397112919
19.524344558656445,-1.398974269843157,3.0,7.1628312501847144
19.655410121025064,-1.4978598604295237,3.0,7.22566310325651
19.789514914556175,-1.5944694640019426,3.0,7.2884949563283055
19.926855072780118,-1.6885159717536227,3.0,7.351326809400101
20.06761690041013,-1.779684761926626,3.0,7.4141586624718965
20.211974140914418,-1.8676315376623722,3.0,7.476990515543692
20.360084740658884,-1.9519802426407815,3.0,7.5398223686154875
20.512087054759675,-2.032321118649885,3.0,7.602654221687283
20.668095441102928,-2.108208986284207,3.0,7.6654860747590785
20.82819519321218,-2.179161849524816,3.0,7.728317927830874
20.992436770757926,-2.2446599469147444,3.0,7.7911497809026695
21.160829299668787,-2.304145396092936,3.0,7.853981633974465
21.33333333333334,-2.35702260395516,3.0,7.9168134870462605
21.509852893701872,-2.4026596406190475,3.0,7.979645340118056
21.690226847659616,-2.440390800093199,3.0,8.042477193189852
21.874219721188744,-2.469520591843185,3.0,8.105309046261647
22.061512112596006,-2.4893294223070934,3.0,8.168140899333443
22.251690936894697,-2.499081230012271,3.0,8.230972752405238
22.444239815784407,-2.4980333276410267,3.0,8.293804605477034
22.638530019678285,-2.4854486738580746,3.0,8.356636458548829
22.833812466138603,-2.4606107412349876,3.0,8.419468311620625
23.029211376826126,-2.4228410586201314,3.0,8.48230016469242
23.22372028389108,-2.371519382183318,3.0,8.545132017764216
23.41620114505185,-2.306106286514108,3.0,8.607963870836011
23.605387360270598,-2.2261677663223263,3.0,8.670795723907807
23.789891466033723,-2.1314012060264966,3.0,8.733627576979602
23.968218199635075,-2.021661820514482,3.0,8.796459430051398
24.13878346146372,-1.8969884143801545,3.0,8.859291283123193
24.299939449101256,-1.7576270748849274,3.0,8.922123136194989
24.450005892482665,-1.6040512376141594,3.0,8.984954989266784
24.587306895621456,-1.4369764782846584,3.0,9.04778684233858
24.710212412608637,-1.257368423024052,3.0,9.110618695410375
24.817182893408848,-1.0664423590118262,3.0,9.17345054848217
24.906815180326024,-0.8656534801812787,3.0,9.236282401553966
24.97788737783884,-0.6566772116549604,3.0,9.299114254625762
25.029400214634325,-0.44137969145635364,3.0,9.361946107697557
25.060612413872857,-0.22177919547620095,3.0,9.424777960769353
25.071067811865476,0.0,3.0,9.487609813841148
25.060612413872857,0.22177919547620714,3.0,9.550441666912944
25.02940021463432,0.4413796914563598,3.0,9.61327351998474
24.97788737783884,0.6566772116549664,3.0,9.676105373056535
24.90681518032602,0.8656534801812845,3.0,9.73893722612833
24.817182893408848,1.0664423590118262,3.0,9.801769079200126
24.710212412608634,1.2573684230240572,3.0,9.864600932271921
24.587306895621452,1.4369764782846632,3.0,9.927432785343717
24.450005892482665,1.6040512376141642,3.0,9.990264638415512
24.299939449101252,1.7576270748849316,3.0,10.053096491487308
24.13878346146372,1.8969884143801545,3.0,10.115928344559103
23.96821819963507,2.021661820514485,3.0,10.178760197630899
23.78989146603372,2.1314012060264997,3.0,10.241592050702694
23.60538736027059,2.226167766322328,3.0,10.30442390377449
23.416201145051843,2.3061062865141104,3.0,10.367255756846285
23.223720283891073,2.37151938218332,3.0,10.43008760991808
23.02921137682612,2.4228410586201323,3.0,10.492919462989876
22.833812466138596,2.460610741234988,3.0,10.555751316061672
22.638530019678278,2.485448673858075,3.0,10.618583169133467
22.4442398157844,2.498033327641026,3.0,10.681415022205263
22.25169093689469,2.4990812300122704,3.0,10.744246875277058
22.061512112596,2.489329422307093,3.0,10.807078728348854
21.87421972118874,2.469520591843185,3.0,10.86991058142065
21.69022684765961,2.440390800093198,3.0,10.932742434492445
21.50985289370187,2.402659640619047,3.0,10.99557428756424
21.33333333333333,2.3570226039551567,3.0,11.058406140636036
21.16082929966878,2.304145396092934,3.0,11.121237993707831
20.99243677075792,2.2446599469147426,3.0,11.184069846779627
20.828195193212174,2.1791618495248137,3.0,11.246901699851422
20.668095441102928,2.108208986284207,3.0,11.309733552923218
20.512087054759668,2.032321118649883,3.0,11.372565405995013
20.36008474065888,1.951980242640779,3.0,11.435397259066809
20.211974140914414,1.8676315376623698,3.0,11.498229112138604
20.067616900410126,1.7796847619266234,3.0,11.5610609652104
19.926855072780114,1.68851597175362,3.0,11.623892818282195
19.789514914556168,1.5944694640019372,3.0,11.686724671353991
19.65541012102506,1.4978598604295212,3.0,11.749556524425786
19.524344558656438,1.3989742698431542,3.0,11.812388377497582
19.396114548191306,1.298074478514777,3.0,11.875220230569377
19.270510750277275,1.1953991316854917,3.0,11.938052083641173
19.147319702417168,1.0911658792576642,3.0,12.000883936712968
19.026325052357816,0.9855734672312697,3.0,12.063715789784764
18.907308529183744,0.8788037633157589,3.0,12.12654764285656
18.790050689513098,0.7710237106770982,3.0,12.189379495928355
18.674331472474403,0.66238720817671,3.0,12.25221134900015
18.559930593678065,0.553036918918338,3.0,12.315043202071946
18.446627805255076,0.44310601160937985,3.0,12.377875055143742
18.334203046258768,0.3327198413097147,3.0,12.440706908215537
18.222436505337807,0.22199757770530854,3.0,12.503538761287333
18.111108615599942,0.11105379020529536,3.0,12.566370614359128
18.0,2.1648901405887333e-16,3.0,12.629202467430924
17.888891384400058,-0.11105379020529572,3.0,12.692034320502719
17.777563494662193,-0.22199757770530965,3.0,12.754866173574515
17.66579695374123,-0.3327198413097158,3.0,12.81769802664631
17.553372194744924,-0.44310601160938184,3.0,12.880529879718106
17.440069406321932,-0.5530369189183407,3.0,12.943361732789901
17.325668527525597,-0.6623872081767103,3.0,13.006193585861697
17.2099493104869,-0.7710237106770993,3.0,13.069025438933492
17.092691470816256,-0.87880376331576,3.0,13.131857292005288
16.97367494764218,-0.9855734672312717,3.0,13.194689145077083
16.85268029758283,-1.0911658792576664,3.0,13.257520998148879
16.729489249722725,-1.1953991316854924,3.0,13.320352851220674
16.603885451808694,-1.2980744785147782,3.0,13.38318470429247
16.47565544134356,-1.398974269843155,3.0,13.446016557364265
16.344589878974936,-1.4978598604295235,3.0,13.50884841043606
16.21048508544383,-1.594469464001939,3.0,13.571680263507856
16.073144927219886,-1.6885159717536198,3.0,13.634512116579652
15.932383099589872,-1.7796847619266247,3.0,13.697343969651447
15.788025859085584,-1.8676315376623704,3.0,13.760175822723243
15.639915259341114,-1.951980242640781,3.0,13.823007675795038
15.487912945240327,-2.0323211186498846,3.0,13.885839528866834
15.331904558897072,-2.108208986284207,3.0,13.94867138193863
15.171804806787822,-2.179161849524814,3.0,14.011503235010425
15.007563229242079,-2.244659946914743,3.0,14.07433508808222
14.839170700331215,-2.3041453960929354,3.0,14.137166941154016
14.666666666666666,-2.3570226039551585,3.0,14.199998794225811
14.490147106298133,-2.4026596406190466,3.0,14.262830647297607
14.309773152340387,-2.440390800093198,3.0,14.325662500369402
14.125780278811256,-2.4695205918431857,3.0,14.388494353441198
13.938487887403994,-2.489329422307093,3.0,14.451326206512993
13.748309063105305,-2.4990812300122704,3.0,14.514158059584789
13.5557601842156,-2.4980333276410263,3.0,14.576989912656584
13.36146998032172,-2.4854486738580754,3.0,14.63982176572838
13.166187533861397,-2.460610741234987,3.0,14.702653618800175
12.970788623173876,-2.422841058620131,3.0,14.76548547187197
12.776279716108922,-2.371519382183318,3.0,14.828317324943766
12.583798854948157,-2.306106286514111,3.0,14.891149178015562
12.394612639729406,-2.2261677663223276,3.0,14.953981031087357
12.210108533966277,-2.131401206026497,3.0,15.016812884159153
12.031781800364925,-2.0216618205144825,3.0,15.079644737230948
11.86121653853628,-1.8969884143801552,3.0,15.142476590302744
11.70006055089875,-1.7576270748849325,3.0,15.20530844337454
11.549994107517337,-1.604051237614162,3.0,15.268140296446335
11.412693104378544,-1.436976478284659,3.0,15.33097214951813
11.289787587391363,-1.2573684230240527,3.0,15.393804002589926
11.182817106591155,-1.0664423590118268,3.0,15.456635855661721
11.09318481967398,-0.8656534801812853,3.0,15.519467708733517
11.022112622161158,-0.6566772116549643,3.0,15.582299561805312
10.970599785365675,-0.44137969145635453,3.0,15.645131414877108
10.939387586127143,-0.22177919547620178,3.0,15.707963267948903
10.928932188134524,-8.659560562354933e-16,3.0,15.770795121020699
10.939387586127143,0.22177919547620178,3.0,15.833626974092494
10.970599785365675,0.4413796914563577,3.0,15.89645882716429
11.02211262216116,0.6566772116549673,3.0,15.959290680236085
11.09318481967398,0.8656534801812853,3.0,16.022122533307883
11.182817106591155,1.0664423590118268,3.0,16.08495438637968
11.289787587391366,1.2573684230240552,3.0,16.147786239451474
11.412693104378548,1.4369764782846615,3.0,16.21061809252327
11.549994107517339,1.6040512376141642,3.0,16.273449945595065
11.70006055089875,1.7576270748849325,3.0,16.33628179866686
11.86121653853628,1.8969884143801552,3.0,16.399113651738656
12.031781800364927,2.0216618205144843,3.0,16.46194550481045
12.21010853396628,2.131401206026499,3.0,16.524777357882247
12.39461263972941,2.2261677663223285,3.0,16.587609210954042
